,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
321,Суббота,18,ноября,07:57,16:57,+5°,+1°,16.8°, 2002,-16.1°, 1965 ,"  В Полтаве облачная погода продержалась весь день. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 18 ноября отмечается день памяти святых Галактиона и Епистимии. В прежние времена в этот день девушки молились о женихах и умоляли Всевышнего послать им хорошего мужа. В этот день прогноз погоды определяли так: если стелется туман — будет тепло, а если иней на деревьях, надо готовится к морозу. С этого времени начинают менять шубки зайцы-беляки, белки, ласки.",poltava
322,Воскресенье,19,ноября,07:58,16:56,+4°,+1°,13.9°, 1967,-18.5°, 1993 ,"  В Полтаве облачная погода продержалась весь день. Дождь начался во второй половине дня, но прекратился еще до наступления вечера.  "," Народный прогноз погоды: 19 ноября почитается память святителя Павла и Варлаама Хутынского. Cнег в этот день обещает снежную зиму, которая особенно хороша для озимых. В прежние времена говорили: «Если лед на реке становится грудами, то и хлеба будут груды, а гладко — так и хлеба будет гладко». В первой трети ноября, около Михайлова дня (21 ноября), нередко бывает возврат тепла: задождит, затуманит, и пойдут оттепели.",poltava
323,Понедельник,20,ноября,08:00,16:54,+4°,+2°,11.9°, 1966,-19.2°, 1993 ,"  С утра и до самого вечера небо в Полтаве было скрыто за облаками. С самого утра шел дождь. Днем он ослабел, но не успокоился до самого вечера.  "," Народный прогноз погоды: 20 ноября почитается память святого Феодота Корчемника. В народе святого называли Федот-ледостав, и говорили: «Святой Федот лед ведет». В этот день наблюдается устойчивое промерзание почвы, нередко земля покрывается первым снегом, замерзают водоемы.",poltava
324,Вторник,21,ноября,08:01,16:53,+2°,0°,11.9°, 1971,-15.7°, 1985 ,  Облачная погода продержалась в Полтаве до самого вечера. Без осадков.  ," Народный прогноз погоды: 21 ноября отмечается Собор Архистратига Михаила и прочих Небесных Сил бесплотных. Михайлов день считается рубежной датой — с этого дня «зима встает на ноги». В народе приметили, если в этот день появлялся иней, то ждали больших снегов; если день начинался туманом, ждали оттепели; а ясная погода в этот день говорила о грядущей морозной зиме.",poltava
325,Среда,22,ноября,08:03,16:52,0°,-1°,11.8°," 1962, 2008",-17.0°, 1998 ,"  С утра и до самого вечера небо в Полтаве было скрыто за облаками. С утра и до полудня шел дождь со снегом, который вечером начался снова.  "," Народный прогноз погоды: В этот день почитается память преподобной Матроны. В народе день этот назывался Мороз Матрена. Крестьяне заметили, если гусь выйдет на лед, продолжение осени будет без морозов. А иней на деревьях в этот день, наоборот, предвещал мороз. Если на Матрену будет туман — к оттепели.",poltava
326,Четверг,23,ноября,08:04,16:52,0°,-1°,9.2°, 1978,-19.2°, 1998 ,  В Полтаве облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 23 ноября почитается память апостолов Ераста, Олимпа, Родиона. В народе говорили: «С Ераста жди ледяного наста». Иней на деревьях предвещал мороз, а туман — тепло. Однако, если в этот день на деревьях иней лежал с утра, то до самого Введения (4 декабря) морозы будут сменяться оттепелью. Погода в это время довольно изменчива: «Ераст на всё горазд: и на холод, и на голод, и на бездорожную метелицу».",poltava
327,Пятница,24,ноября,08:06,16:51,-1°,-3°,10.0°, 1971,-15.4°, 1998 ,  Облачная погода продержалась в Полтаве до самого вечера. Без осадков.  ," Народный прогноз погоды: 24 ноября отмечается день преподобного Феодора Студита, исповедника. В народе говорили: «Федор Студит землю студит». Обычно с этого дня начинает студить и морозить: «Со Студита стужа, что ни день, то хуже». Часто это бывает снежный день. Если в этот день было сыро или шел снег, ждали оттепелей до Введенья (4 декабря). Если день был ясным, вскоре ожидали похолодания. По этому дню судили о предстоящей зиме: если день был тёплым, то и зима будет тёплой, и наоборот.",poltava
328,Суббота,25,ноября,08:07,16:50,0°,-3°,12.0°, 1969,-20.2°, 1953 ,  На протяжении всего дня небо в Полтаве было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 25 ноября почитается память святителя Иоанна Милостивого, патриарха Александрийского. На Ивана обычно бывает снег. Если дождь на Ивана Милостивого, то, опять же, оттепели будут до Введения (4 декабря). В старину проделывали такой ритуал: в только что выпавший снег вставляли соломинку, если она провалится, значит, снег сойдет, если не провалится — снег останется на земле. Если снег в этот день выпадал, то считалось, что зима долго с места не сдвинется и весна будет поздней.",poltava
329,Воскресенье,26,ноября,08:08,16:49,+2°,0°,12.3°, 1969,-21.5°, 1999 ,  С утра и до самого вечера небо в Полтаве было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святителя Иоанна Златоустого, архиепископа Константинопольского. С прежних времен известно, что «на Златоуста все поле пусто». В это время «всякая зябь останавливается в росте», то есть земля погружается в сон до весны. В старину говорили: «Созывает зима на Ивана Златоуста свою свиту: вьюги и метели и даёт холодам наказ — оттепели унять». Иней на деревьях в этот день говорил, что можно ожидать хорошего урожая.",poltava
330,Понедельник,27,ноября,08:10,16:48,-1°,-4°,13.5°, 1977,-15.4°, 1993 ,  На протяжении всего дня погода в Полтаве была пасмурной. Без осадков.  ," Народный прогноз погоды: 27 ноября отмечается день апостола Филиппа. Погода этого дня во многом определяла будущий урожай: иней на Филиппа — к урожаю овса, дождь — пшеницы. Если в этот день случается облачное небо или выпадет снег — к ненастному маю; иней на деревьях — к морозам, туман — к оттепели, а если ночью был иней, днем снег не выпадет. Прислушивались и к пернатым «соседям»: «На Филиппа ворона каркнет — к оттепели».",poltava
331,Вторник,28,ноября,08:11,16:48,+2°,-5°,13.0°, 2005,-16.5°, 1959 ,  Весь день в Полтаве было облачно. Без осадков.  ," Народный прогноз погоды: 28 ноября почитается память исповедников Гурия, Самона и Авива. В народе этот день называли Гурьевым, и отмечали: «Уж коли ляжет на Гурия снег, так лежать ему до половодья», то есть до весны. Ещё говорили: «Гурьян на пегой кобыле землю объезжает» — стоит грязь и снег. Много снега в этот день предвещает урожайный год, а пасмурная погода — мокрый май.",poltava
332,Среда,29,ноября,08:12,16:47,-1°,-4°,12.2°, 2005,-15.9°, 1959 ,"  В Полтаве солнце в этот день редко показывалось из-за облаков. Утром и днем осадков не наблюдалось, а вечером шел дождь со снегом.  "," Народный прогноз погоды: В этот день почитается память апостола и евангелиста Матвея. В народе говорили: «Если на Матвея ветры веют буйные — быть вьюгам-метелям до Николы Зимнего (19 декабря)». Холодный Матвей предвещает суровую зиму. В этот день может быть как оттепель, так и настоящая стужа. В прежние времена говорили: «На святого Матвея зима потеет», тоесть земля под снегом преет.",poltava
333,Четверг,30,ноября,08:14,16:46,+1°,-1°,9.3°, 1980,-17.8°, 1989 ,"  На протяжении всего дня погода в Полтаве была пасмурной. Ночью был дождь со снегом, которому утром на смену пришел мелкий дождь. Во второй половине дня осадков не наблюдалось.  "," Народный прогноз погоды: 30 ноября отмечается день памяти святителя Григория чудотворца, епископа Неокесарийского. В народе этого святого называли Зимоуказателем, поскольку погода в этот день указывала на то, какой будет погода грядущей зимой. Если на Григория стояла хорошая погода, то и зима обещала быть хорошей, если погода была плохой, то и зима плохой будет. С этого дня устанавливаются устойчивые морозы и землю застилает снежный покров.",poltava
334,Пятница,1,декабря,08:15,16:46,+7°,+3°,11.3°, 1964,-21.9°, 1998 ,  С утра и до самого вечера небо в Полтаве было скрыто за облаками. На протяжении всего дня шел мелкий дождь.  ," Народный прогноз погоды: В первый день зимы почитается память святых Платона и Романа. В народе этот день называют зимоуказателем, так как погода этого дня предсказывает погоду зимы. Если с утра тепло — значит быть ростепелям в начале зимы, холод да вьюга в полдень — таковой будет и середина зимы, а если под вечер завоет, закрутит метель — то уйдет от нас зима неохотливо, с угрозами.",poltava
335,Суббота,2,декабря,08:16,16:45,+8°,+6°,11.4°, 1964,-21.6°, 1998 ,  В Полтаве облачная погода продержалась весь день. Мелкий дождь шел весь день и не прекратился до самого вечера.  ," Народный прогноз погоды: 21 февраля отмечается день памяти пророка Захария Серповидца, а так же Феодора Стратилата. Если ночью гром прогремел, можно было рассчитывать на богатый урожай, большой приплод у животных и частые дожди летом. Нашими предками было подмечено, что чем холоднее последняя неделя февраля, тем более теплым окажется март месяц.",poltava
336,Воскресенье,3,декабря,08:18,16:45,+6°,+6°,7.3°, 1996,-18.4°, 1985 ,   ," Народный прогноз погоды: 3 декабря почитается память святителя Прокла. Особой проблемой в прежние времена были дороги, поскольку сухая осенняя погода уже закончилась, а санный путь еще не наладился, говорили: «Матушка зима еще снегом дороги не припекла», «Не жди в этот день от дороги прока». По погоде 3 декабря наши предки судили о погоде на 3 июня — если пойдет снег, то через полгода быть дождю.",poltava
337,Понедельник,4,декабря,08:19,16:45,+6°,+1°,8.3°," 1964, 2008",-17.2°, 1985 ,"  В Полтаве облачная погода продержалась весь день. Мелкий дождь начался еще до рассвета, но к середине дня прекратился.  "," Народный прогноз погоды: 4 декабря отмечается праздник Введения во храм Пресвятой Богородицы. В прежнее время этот день называли «воротами зимы» и говорили: «Введение пришло — зиму привело». Погода этого дня может быть очень изменчивой: и морозной, и теплой. Наши предки приметили, если на Введение похолодает, то зима будет строгой. Если снег выпадает до Введения, то он может растаять, если после — то не растает до весны.",poltava
338,Вторник,5,декабря,08:20,16:44,+1°,0°,12.2°," 1976, 2008",-16.4°, 1993 ,"  Весь день в Полтаве было облачно. Утренний снег постепенно перешел в дождь со снегом, который вечером сменился снегом.  "," Народный прогноз погоды: 5 декабря почитается память святого Прокопия. На этот день в народе существовало множество поговорок, и связаны они были со становлением санного пути: «Прокоп по снегу ступает — дорогу копает», «Пришёл Прокоп — разрыл сугроб», «Прокоп дорожку прокопает, а Екатерина (7 декабря) укатает». В этот день заглядывали и в птичьи гнезда: если в них много пуха, сухой травы и соломы — пернатые предчувствуют холодную зиму.",poltava
339,Среда,6,декабря,08:21,16:44,+1°,-1°,12.9°, 1976,-21.9°, 1959 ,"  В Полтаве облачная погода продержалась весь день. Первая половина дня прошла без осадков. После обеда начался снег, но он закончился еще до наступления вечера.  "," Народный прогноз погоды: В этот день почитается память благоверного князя Александра Невского и святителя Митрофана. Наши предки обратили внимание на то, что если 6 декабря моросит снег и приходит ветер с севера, то через полгода — 6 июня — будет моросить дождь и дуть северный ветер. В это время крестьяне праздновали становление санного пути по снегу и по льду.",poltava
340,Четверг,7,декабря,08:22,16:44,+1°,-2°,8.6°," 1960, 2008",-21.2°, 1959 ,  С утра и до самого вечера небо в Полтаве было скрыто за облаками. Днем прошел снег. Вечером осадков не наблюдалось.  ," Народный прогноз погоды: 7 декабря отмечается день святой Екатерины. Екатерина считается покровительницей брака и невест, поэтому в народе её ещё называют Женодавица. В этот день устраивались народные гулянья, катание на санках с горок — санницы. В народе говорили: «Молодая зима с гор на санках катается»; «С Катерины зима доймет не мытьем, так катанием, не голодом, так холодом». Ясная погода на Екатерину предвещала морозную зиму.",poltava
341,Пятница,8,декабря,08:23,16:43,+3°,-1°,10.6°, 1960,-22.6°, 1959 ,"  Несмотря на то, что в Полтаве на протяжении дня погода была пасмурной, вечером все же произошло прояснение. Утром начался мелкий дождь, который закончился еще в первой половине дня. В остальное время осадков не наблюдалось.  "," Народный прогноз погоды: 8 декабря почитается память святого Климента, папы Римского. В народе этот день называется Климентьевым: «В день святого Климента зима клин клином вышибает» — с этого времени наступает пора сильных морозов: «Климент морозом у мужика слезу гонит»; «Мороз насыпал белых роз». На Климента боялись увидеть в селениях полевых мышей, поскольку их приближение к домам указывало на холодную зиму.",poltava
342,Суббота,9,декабря,08:24,16:43,+4°,0°,8.8°, 1981,-20.2°, 1945 ,  Облачная погода продержалась в Полтаве до самого вечера. Без осадков.  ," Народный прогноз погоды: 9 декабря отмечается Юрьев день. В народе этот день назывался Егорий Зимний, Юрий Холодный. В Юрьев день слушали воду в колодцах: если тихо, не волнуется вода, то зима будет теплой, а послышатся звуки — следует ожидать сильных вьюг и морозов. По Егорьеву дню определяли и будущий урожай: «Если до осеннего Егория выпадет много снега, то на весеннего — будет трава».",poltava
343,Воскресенье,10,декабря,08:25,16:43,+9°,+3°,8.1°, 1944,-19.4°, 1968 ,"  На протяжении всего дня небо в Полтаве было покрыто облаками. Во второй половине дня пошел дождь, который продолжался до самого вечера.  "," Народный прогноз погоды: В этот день почитается память святого Романа, который имел дар исцеления телесных недугов и прожил в затворе. Единственным предсказателем погоды в этот день для наших предков служил заяц. Если шкура зайца была покрыта пятнами, зиму в наступающем году следует ждать мягкую. В это время у лосей отпадают старые рога. А рыба ложится в зимовальные ямы, на дно.",poltava
344,Понедельник,11,декабря,08:26,16:43,+4°,-1°,8.0°, 1965,-23.1°, 1968 ,"  На протяжении всего дня погода в Полтаве была пасмурной. Ночью был дождь со снегом, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 11 декабря почитается память трех святых — Василия, Стефана, Григория. Наши предки в этот день судили о предстоящем лете: если сухо и холодно в этот день — быть лету жарким, а если день теплым будет — лето будет холодным. Также обращали внимание на снег: если он выпал этой ночью, то будет лежать, а если днем — не задержится. В старину была традиция 11 декабря слушать воду в колодцах: если слышен плеск, значит и деньги будут водиться.",poltava
345,Вторник,12,декабря,08:27,16:43,+8°,+4°,9.6°, 1982,-21.6°, 1963 ,  В Полтаве на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 12 декабря отмечается день памяти святого Парамона. В народе этот день назывался Задуй полы или Заснежи долы, поскольку для этого дня характерны сильные морозы и снег: «С Парамона земля каменеет, речка стынет». Если в этот день снега много выпадет, то провоет метель еще семь дней. А если снежные хлопья стали крупными, значит, оттепель будет.",poltava
346,Среда,13,декабря,08:28,16:43,+6°,+2°,10.6°, 1981,-19.6°, 1977 ,"  В Полтаве на протяжении всего дня стояла облачная погода. Ночью и утром осадков не наблюдалось. Днем пошел мелкий дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: 13 декабря почитается память святого апостола Андрея Первозванного. Андрей Первозванный почитается покровителем морского искусства, поскольку перед тем, как стать апостолом, был рыбаком. Наши предки продолжали на Андрея «наслушивать» воду. Если в колодце тихо — хорошая зима будет; а если шумит — надо готовится к морозам, бурям и метелям.",poltava
347,Четверг,14,декабря,08:29,16:43,+7°,+3°,9.9°, 1981,-19.7°, 1977 ,  На протяжении всего дня погода в Полтаве была пасмурной. Мелкий дождь шел ночью и днем и закончился лишь к вечеру.  ," Народный прогноз погоды: В этот день почитается память святого пророка Наума. В народе этого святого называли Грамотником, поскольку в этот день в старину (с 1 декабря по старому стилю) начинали учить детей грамоте. Учебные «мучения» детей дополнялись ветром, который был очень характерен в день пророка Наума: «Пришел Наум, зимний ветер подул». Если ветер с юго-западного переходил на западный или северо-западный, ждали усиления морозов.",poltava
348,Пятница,15,декабря,08:30,16:44,+5°,+3°,8.2°, 1962,-22.9°, 1967 ,"  В Полтаве облачная погода продержалась весь день. Ночью был мелкий дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 15 декабря отмечается день пророка Аввакума. Наши предки в этот день наблюдали такую закономерность: если в середине декабря много снега, будет богатый урожай трав летом. Дальнейшую погоду в старину 15 декабря определяли по ели: если ее сухие ветки сгибаются — значит быть метели, а если выравниваются — жди ясной погоды. Если же в этот день идет дождь, то будет он идти еще 40 дней и неделю.",poltava
349,Суббота,16,декабря,08:31,16:44,+10°,+6°,8.1°, 2000,-28.7°, 1998 ,  На протяжении всего дня небо в Полтаве было покрыто облаками. Утром был мелкий дождь. День и вечер прошли без осадков.  ," Народный прогноз погоды: 16 декабря почитается память преподобного Иоанна Молчальника. В народе этот день называли Днем Мировой Немоты и советовали как можно меньше болтать и рассказывать о себе, чтобы избежать нелепостей и слухов. Для этого дня есть интересная примета: если снег падает на талую землю, то людям трудно жить будет, а на мёрзлую — легче. Если в этот день ветер дул с севера, то считалось, что быть большим морозам.",poltava
350,Воскресенье,17,декабря,08:31,16:44,+10°,+3°,7.3°, 1958,-26.7°, 1997 ,  Облачная погода продержалась в Полтаве до самого вечера. На протяжении всего дня шел мелкий дождь.  ," Народный прогноз погоды: В этот день почитается память святой Варвары. У наших предков была традиция на день Варвары дома ставить веточку, чтоб к Рождеству распустилась. С этого дня начинались сильные морозы: «зима мосты мостит», «Трещит Варюха — береги нос да ухо». Люди выходили взглянуть на дым из трубы, чтобы узнать погоду: если дым столбом идет — постоят морозы, если к земле прибивается — скоро оттепель. Небо на Варварину ночь звездное — к холодам, слепое — к теплу.",poltava
351,Понедельник,18,декабря,08:32,16:44,+7°,+1°,9.4°, 1989,-22.0°, 1946 ,"  На протяжении всего дня погода в Полтаве была пасмурной. Утром шел мелкий дождь, который днем набрал силу, но ближе к вечеру начал затихать.  "," Народный прогноз погоды: 18 декабря отмечается день памяти преподобного Саввы Освященного. Продолжаются Варваринские морозы. В старину говорили: «Савва стелет, Савва гвозди острит, Савва путь засалит», что означало, что дороги становились скользкими. В этот день все ещё наблюдали за дымом: если он столбом — к морозу; если без ветра бьет к земле — надо ждать снега. А если на Савву дул сильный ветер, такого же ветра следовало ожидать в течение всей оставшейся части месяца.",poltava
352,Вторник,19,декабря,08:32,16:45,+1°,-1°,10.2°, 1982,-22.9°, 1994 ,"  С утра и до самого вечера небо в Полтаве было скрыто за облаками. Утро и день прошли без осадков, только ближе к вечеру начался снег.  "," Народный прогноз погоды: 19 декабря почитается память святителя Николая. С этого дня подходят вторые морозы — Никольские: «На Студеного Николу снегу навалит гору». Если на Николу ростепель, ссылались на проказы поспешной зимы: «Привезли зиму на санях до Николы, вот тебе и жданная оттепель». Погода этого дня предсказывала погоду на весеннего Николу (22 мая): «Сколько дает Николин день снегу, столько будет травы на Николу вешнего».",poltava
353,Среда,20,декабря,08:33,16:45,-1°,-2°,9.2°, 1982,-23.0°, 1994 ,"  На протяжении всего дня погода в Полтаве была пасмурной. Ночью начался снег, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 20 декабря почитается память святителя Амвросия. В прежние времена этот день как бы подводил черту под праздники уходящего года, поэтому говорили: «Амвросий праздники отбросил». Какая погода бывала в этот день, такая будет и в январе. Охотники имели свою примету на день Амвросия. Собираясь на охоту, они наблюдали за собакой: если она начинала валяться в снегу, идти на охоту не стоило — метель в пути застанет.",poltava
354,Четверг,21,декабря,08:34,16:46,-1°,-2°,6.1°, 1960,-18.6°, 1994 ,"  Облачная погода продержалась в Полтаве до самого вечера. Утром и днем был снег, ближе к вечеру ему на смену пришел дождь со снегом.  "," Народный прогноз погоды: В этот день почитается память преподобного Патапия и святой Анфисы. Анфису в народе называли Рукодельницей, поскольку девушки с этого дня приступали к шитью. Наши предки приметили, если деревья в инее на Патапия, будет богатый урожай фруктов. На хороший урожай указывал и снег, который своей тяжестью гнул на деревьях сучья. Если в этот день слышали гром, готовились к сильным ветрам.",poltava
355,Пятница,22,декабря,08:34,16:46,-1°,-4°,8.3°, 1960,-22.8°, 1967 ,"  Облачная погода продержалась в Полтаве до самого вечера. Утром и днем был снег, ближе к вечеру ему на смену пришел сильный дождь со снегом.  "," Народный прогноз погоды: 22 декабря отмечается день зачатия матери Пресвятой Богородицы. В народе этот день назывался Анна Зимняя. Это самый короткий день в году, когда зима устанавливается окончательно. Если на Анну Зимнюю лучисто и светло, то 31 декабря будет ясно и морозно, а если хмуро и на деревьях иней — к пасмурному и теплому новогодью. По этому дню определяли погоду на полгода вперед: снег — к дождю, метель — к ветру с дождем, мороз — к ясной погоде, оттепель — к теплому дождю.",poltava
356,Суббота,23,декабря,08:34,16:47,-1°,-2°,9.0°, 1960,-23.8°, 1967 ,  Весь день в Полтаве было облачно. Без осадков.  ," Народный прогноз погоды: 23 декабря почитается память мучеников Мины, Ермогена и Евграфа. Если в этот день идет дождь, то в старину считали, что и вся весна будет такой же дождливой. Дальнейшую погоду определяли еще и с помощью лесного гостя — зайца: если зайцы приходили в сад, то зима обещала быть суровой.",poltava
357,Воскресенье,24,декабря,08:35,16:47,+4°,-2°,7.0°, 1960,-22.5°, 1969 ,"  Пасмурная погода держалась не весь день - вечером в Полтаве небо стало чистым и ясным. Утром был снег, которому на смену пришел сильный дождь, но во второй половине дня он прекратился.  "," Народный прогноз погоды: В этот день почитается память преподобного Даниила Столпника. У наших предков была традиция в этот день зажигать лампадку, как бы «прибавляя впотьмах доброго света и прося солнце сойти на землю, вспыхнуть и отогнать нечистые силы». Погоду 24 декабря также определяли по лучам солнца: если они простираются вверх, то ожидали холодов, а если стелились вниз, нужно было готовиться к вьюге.",poltava
358,Понедельник,25,декабря,08:35,16:48,+3°,0°,4.4°, 1967,-22.5°, 1969 ,"  С утра и до самого вечера небо в Полтаве было скрыто за облаками. Утренний мелкий снег днем сменился сильным дождем, который закончился до наступления вечера.  "," Народный прогноз погоды: 25 декабря отмечается день памяти святителя Спиридона, чудотворца. Это самый холодный день декабря — солнцеворот: «Солнце переходит на другой бок». Этот день определяет характер всей зимы. Если солнышко на Спиридона — дни на святках (7-19 января) будут ясными, а Новый год будет морозным, а если хмуро и на деревьях иней — быть Новому году теплым и пасмурным. Если ночь ясная, зима будет холодная, а лето жарким; если ночь темная — зиме быть теплой, а лету — пасмурным.",poltava
359,Вторник,26,декабря,08:35,16:49,+7°,+1°,6.7°, 1960,-22.8°, 1953 ,"  В Полтаве день был облачным, как и утро, и только вечер порадовал нас ясным небом. Утром пошел мелкий дождь и закончился в середине дня. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 26 декабря почитается память святых Евстратия и Авксентия. В народе говорили, что «святый Евстрат солнышку рад». По погоде первых 12-ти дней, следующих за днем Спиридона (25 декабря), судили о погоде каждого из 12-ти месяцев наступающего года. Так 26 декабря соответствует январю, 27 — февралю, 28 — марту и т. д. до Рождества, которое укажет на погоду в декабре Нового года. Все эти наблюдения тщательно записывались и благодаря им люди знали чего ожидать от каждого месяца предстоящего года.",poltava
360,Среда,27,декабря,08:36,16:50,+7°,+3°,8.8°, 2000,-23.8°, 1953 ,"  Облачная погода продержалась в Полтаве до самого вечера. Ночью и утром осадков не наблюдалось. Днем пошел мелкий дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: В этот день почитается память святых Фирса, Левкия и Каллиника. В это время держится стабильно зимняя погода, со всеми характерными для нее явлениями: «В декабре мороз нарастает, зато день прибывает». В старину говорили: «Зима ночи урвала, дня притачала». Наши предки заметили: если зимой воздух становится более прозрачным, значит нужно ждать похолодания.",poltava
361,Четверг,28,декабря,08:36,16:50,+7°,+2°,9.8°, 2000,-22.7°, 1996 ,  Облачная погода продержалась в Полтаве до самого вечера. Без осадков.  ," Народный прогноз погоды: 28 декабря отмечается день священномученика Елевферия. Погода этого дня указывает на то, какой погода будет в марте предстоящего года. В старину обратили внимание на то, что если днём был сильный мороз, а к вечеру вдруг становилось теплее, значит настоящая стужа ещё впереди.",poltava
362,Пятница,29,декабря,08:36,16:51,+7°,+2°,12.7°, 2000,-21.9°, 1996 ,  В Полтаве облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 29 декабря почитается память святого пророка Аггея, десятого из двенадцати малых пророков. Наши предки заметили, что иней на Аггея предвещает теплые святки (7 января), и говорили: «Аггей иней сей», «а если иней рясный, то Ананий (30 декабря) будет ясным». Если в этот день будет морозная погода, то она продержится до Крещения (19 января). Согласно народным наблюдениям, погода 29 декабря указывает на погоду грядущего апреля.",poltava
363,Суббота,30,декабря,08:36,16:52,+5°,+2°,8.9°, 2000,-23.7°, 1969 ,"  С утра и до самого вечера небо в Полтаве было скрыто за облаками. Дождь шел весь день, правда к вечеру он стал ослабевать.  "," Народный прогноз погоды: В этот день почитается память пророка Даниила и трех отроков Анания, Азария и Мисаила. В народе говорили, что «Ананий декабрь поторапливает». По наблюдениям наших предков, если в этот день был иней, то через неделю следовало ожидать теплой погоды. В старину была традиция в эту ночь жечь огромные костры и приговаривать: «Разгони, Огонь, потемь, постращай стужу…». Таким образом люди надеялись умягчить зиму, чтобы морозы ослабли.",poltava
