,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
274,Понедельник,2,октября,06:40,18:18,+13°,+4°,28.0°, 1927,-0.5°, 1997 ,  На протяжении всего дня погода в Днепре была пасмурной. Без осадков.  ," Народный прогноз погоды: В этот день почитается память мучеников Трофима, Савватия и Зосимы Пустынника. Со 2 октября проходили Трофимовские вечерки - выбор женихов. ""На Трофима не проходит счастье мимо: куда Трофим, туда и оно за ним"". В этот день бывал и первый снегопад. Если к этому дню лист с березы и дуба опал не чисто - надо ждать суровую зиму.",dnepr
275,Вторник,3,октября,06:41,18:16,+14°,+2°,32.6°, 1999,-0.4°, 1894 ,  В этот день в Днепре небо оставалось ясным до самого позднего вечера. Без осадков.  ," Народный прогноз погоды: 3 октября отмечается день святого Евстафия Плакиды. В народе этот день назывался Астафьевы ветры или Астафий Ветряк. День, как правило, бывал ветренный, и по ветру судили о погоде: если ветер северный - близко стужа; южный ветер - к теплу; западный - к мокроте, дождям, а восточный - к ясной погоде.",dnepr
276,Среда,4,октября,06:42,18:14,+16°,+3°,32.0°, 1999,-0.9°, 1982 ,"  Облака в Днепре уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: 4 октября почитается память святого апостола Кондрата. Погода в этот день имеет огромное значение, поскольку какой погода бывала в этот день - такой она останется и в следующие четыре недели, то есть весь октябрь. Однако ясная погода в этот день в сочетании с северо-восточным ветром обещает и холодную зиму.",dnepr
277,Четверг,5,октября,06:44,18:12,+15°,+8°,29.7°, 1999,-2.0°, 1907 ,"  В Днепре на протяжении всего дня стояла облачная погода. Дождь начался еще до рассвета, но к середине дня прекратился.  "," Народный прогноз погоды: В этот день почитается память святого пророка Ионы и Фоки, епископа Синопийского. С давних времен этот день называется Фока Ветроградарь. О том, когда ожидать первого снега, наши предки судили по березовым листьям: если до этого дня лист с березы не опал полностью, снег ляжет поздно.",dnepr
278,Пятница,6,октября,06:45,18:10,+20°,+12°,28.7°, 1999,-4.4°, 1907 ,  Облачная погода продержалась в Днепре до самого вечера. Вечером был дождь.  ," Народный прогноз погоды: 6 октября отмечается Зачатие Пророка, Предтечи и Крестителя Господня Иоанна и почитается память святого Иннокентия, митрополита Московского. Иногда в этот день бывает тепло, но достаточно редко. Предстоящую зиму определяли так: если хорьки и куницы до срока меняют летний мех на зимний, то зима будет ранней.",dnepr
279,Суббота,7,октября,06:47,18:08,+14°,+10°,26.9°, 1929,-3.3°, 1986 ,  На протяжении всего дня небо в Днепре было покрыто облаками. Вечером был дождь.  ," Народный прогноз погоды: 7 октября почитается память святой Феклы. В народе день назывался Фекла Заревница. С этого дня ночи становятся все темнее, день убывает ""лошадиными шагами"". В этот день было принято собирать с огорода свеклу. Чтобы узнать предстоящую зиму, наблюдали за дубом: если на нем много желудей - к теплой зиме и ""хлебному"" лету.",dnepr
280,Воскресенье,8,октября,06:48,18:06,+21°,+10°,27.8°, 1994,-4.3°, 1949 ,  На протяжении всего дня небо в Днепре было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день отмечается Преставление преподобного Сергия, игумена Радонежского. Наши предки приметили, если на Сергия первый снег выпадет, то зима установится на Михайла (21 ноября). А если хорошая погода в этот день, то стоять ей целых три недели.",dnepr
281,Понедельник,9,октября,06:50,18:04,+17°,+10°,28.1°, 1994,-1.3°, 1939 ,"  На протяжении всего дня небо в Днепре было покрыто облаками. Днем начался дождь, но он закончился до наступления вечера.  "," Народный прогноз погоды: 9 октября отмечается день памяти апостола Иоанна Богослова. В народе приметили, если на Богослова - снег, то зима ляжет на Михайлов день (21 ноября). Если дождь со снегом - с середины января и до середины февраля трижды стоит ждать сильных оттепелей. Если солнечно и тепло - июль будет дождливым и холодным.",dnepr
282,Вторник,10,октября,06:51,18:02,+14°,+4°,29.7°, 1909,-2.6°, 1953 ,"  Утром и днем в Днепре стояла ясная погода, а к вечеру небо покрылось облаками. Ночью прошел дождь, но уже к утру он закончился. Вся остальная часть дня прошла без осадков.  "," Народный прогноз погоды: 10 октября почитается память преподобного Савватия Соловецкого, одного из зачинателей Соловецкого монастыря. Савватия в народе называли Пчеловодом, поскольку в этот день заканчивалась уборка ульев на зимовку. ""Пчелиная матка уносит ключики от лета в далёкие края"". Если на Савватия случится гром, то зима будет бесснежной, короткой и мягкой.",dnepr
283,Среда,11,октября,06:53,18:00,+16°,+4°,25.5°," 1895, 1997",-3.9°, 1949 ,"  В Днепре ясному утру пришла на смену облачная погода, которая продержалась до позднего вечера. Без осадков.  "," Народный прогноз погоды: 11 октября отмечается день памяти Ильи Муромца. В Англии существует поверье, будто бы именно в этот день дьявол плюёт на ягоды черники, а потому тот, кто их съест, будет осквернён. Погоду в этот день определяли по инею: если утром на дворе много инея - быть сухой, солнечной погоде.",dnepr
284,Четверг,12,октября,06:54,17:58,+14°,+9°,25.2°, 1935,-3.8°, 1947 ,"  Весь день в Днепре было облачно. Дождь начался еще до рассвета, но к середине дня прекратился.  "," Народный прогноз погоды: В этот день почитается память преподобного Кириака, отшельника. В народе этот день назывался Печальницей. 12 октября был возможен первый снегопад. Часто в этот день бывали сырые туманы. Погода этого дня предсказывала погоду на 2 марта: если день бывал солнечный, то можно было ожидать солнечного начала весны.",dnepr
285,Пятница,13,октября,06:56,17:56,+19°,+10°,24.9°, 1918,-3.5°, 1939 ,"  С утра и до самого вечера небо в Днепре было скрыто за облаками. Ночью начался дождь, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: В этот день почитается память святого Михаила, первого митрополита Киевского. Крестьяне вытрушивали из своих постелей старую солому и жгли ее ""от призора недоброго глаза"" и для того, чтобы ""прибавить ходу зиме"". В этот день наблюдали за журавлями: если они уже отлетели, значит будет ранняя и холодная зима.",dnepr
286,Суббота,14,октября,06:57,17:54,+13°,+7°,23.5°, 1907,-7.5°, 1992 ,  На протяжении всего дня погода в Днепре была пасмурной. Без осадков.  ," Народный прогноз погоды: 14 октября отмечается праздник Покрова Пресвятой Богородицы. У наших предков была первая встреча зимы. На Покров особое внимание уделяли ветру: если в этот день ветер с востока или севера - зима будет холодной; с юга - будет теплой; с запада - к снежной зиме; а если ветер переменчивый, то и зима будет непостоянной.",dnepr
287,Воскресенье,15,октября,06:59,17:52,+14°,+4°,24.0°, 1900,-5.8°, 1992 ,"  Весь день в Днепре было облачно. Днем пошел сильный дождь, который к вечеру ослабел.  ", Народный прогноз погоды: 15 октября почитается память святого Киприана. Ясное небо в этот день предвещает скорый мороз. А если на Киприана сильный дождь и ледяной ветер - зима будет студеной. В это время происходит ранний переход среднесуточной температуры воздуха через отметку в 0 градусов Цельсия.,dnepr
288,Понедельник,16,октября,07:00,17:50,+15°,+8°,23.5°, 1907,-5.4°, 1976 ,"  Погода в Днепре порадовала нас безоблачным утром, но со второй половины дня и до позднего вечера оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого Дионисия Ареопагита, епископа Афинского. В народе день называли Денисы Позимские или Хлебник. Наши предки считали, что первый снег за сорок дней до зимы выпадает, и в прежние времена в этот день на самом деле нередко бывал первый снег.",dnepr
289,Вторник,17,октября,07:02,17:48,+14°,+5°,23.2°, 1932,-6.0°, 1976 ,"  Облака в Днепре уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: 17 октября отмечается день памяти святого Иерофея, епископа Афинского. В народе говорили: «С Ерофея холода сильнее». С этого времени усиливаются холода. Люди заметили: чем раньше выпадет первый снег, тем позже утвердится в своих правах зима, а ранняя зима чаще всего наступает, если долго не было первого снега.",dnepr
290,Среда,18,октября,07:03,17:46,+19°,+6°,25.3°, 1934,-7.0°, 1976 ,  Ясной погодой нас этот день не порадовал - в Днепре тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: 18 октября почитается память святой Харитины. В народе этот день называли ""Харитины - первые холстины"". С этого дня ткали холсты и катали шерсть на валенки. Заметно убывает световой день: «Отстал от ночи день - запнулся валенком за пень». Если первый снег упал на мокрую землю - останется, а на сухую - скоро опять сойдёт.",dnepr
291,Четверг,19,октября,07:05,17:44,+13°,+8°,24.7°, 1892,-6.9°, 1949 ,"  С самого утра небо в Днепре покрылось облаками, которые не покинули его до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого апостола Фомы. Начинаются холодные ветры: ""Надевай теплое платье с Фомы"". К этому дню выявлялись излишки хлебных запасов: ""Фома ломит закрома, все бери задарма"". Если первый снег выпадет сухой на Фому, лето хорошим будет, а если в этот день нет ветра, можно ждать скорого похолодания.",dnepr
292,Пятница,20,октября,07:06,17:42,+12°,+9°,22.9°, 1918,-6.4°, 1994 ,  На протяжении всего дня небо в Днепре было покрыто облаками. Вечером был мелкий дождь.  ," Народный прогноз погоды: 20 октября отмечается день памяти святого Сергия. В народе этот день называли Сергий Зимний или Зазимки, и говорили: ""Сергий зиму начинает"". Если снег выпадет, когда деревья еще не сбросили листву, то он скоро растает. Если земля в этот день снегом покроется, то к Матрене (22 ноября) зима ""встанет на ноги"".",dnepr
293,Суббота,21,октября,07:08,17:40,+11°,+8°,21.2°, 1944,-5.0°, 1982 ,  Облачная погода продержалась в Днепре до самого вечера. Днем прошел мелкий дождь. Вечером осадков не наблюдалось.  ," Народный прогноз погоды: 21 октября почитается память преподобного Трифона, архимандрита Вятского, и преподобной Пелагеи. В народе этот день называли Ознобицы, и говорили: «С Трифона, Пелагеи все холоднее». Издавна день 21 октября считался в народной метеорологии днем похолодания. Погодные приметы советуют серьезно отнестись к подготовке к зиме.",dnepr
294,Воскресенье,22,октября,07:09,17:39,+9°,+3°,22.3°, 1898,-6.3°, 1965 ,  В Днепре на протяжении всего дня стояла облачная погода. Дождь шел ночью и днем и закончился лишь к вечеру.  ," Народный прогноз погоды: В этот день почитается память апостола Иакова Алфеева. В народе святого называли Яков Древопилец, поскольку в это время шла активная заготовка дров. В этот день часто бывал снег: ""Яков, брат Божий, крупицу (снежную) пошлёт"". Люди в этот вечер следили за луной: если она в кругах - следующее лето будет сухим.",dnepr
295,Понедельник,23,октября,07:11,17:37,+8°,-1°,23.3°, 1935,-4.4°," 1945, 1988 ",  Облачный день и пасмурный вечер пришли в Днепре на смену ясному утру. Без осадков.  ," Народный прогноз погоды: 23 октября отмечается день памяти преподобного Амвросия Оптинского. В этот день наши предки наблюдали за месяцем - его рога погоду предсказывали: «рога месяца указывают в ту сторону, откуда быть ветрам». Если рога на север - быть скорой зиме и снег ляжет посуху; на юг - скорой зимы не жди, будет слякоть до Казанской (4 ноября).",dnepr
296,Вторник,24,октября,07:12,17:35,+7°,+2°,23.5°, 1935,-4.4°, 1912 ,  Облачная погода продержалась в Днепре до самого вечера. Без осадков.  ," Народный прогноз погоды: 24 октября почитается память апостола Филиппа, апостола от семидесяти. Если в этот день утром выпадал снег, можно было ожидать студеную зиму. Наши предки говорили: ""Кичига и ворочь (лопасть водяного колеса) спорят. Крестьяне на мельницу молоть зерно возят"" - с этого времени начиналась заготовка муки.",dnepr
297,Среда,25,октября,07:14,17:33,+4°,+2°,25.7°, 1896,-6.6°, 1969 ,"  На протяжении всего дня небо в Днепре было покрыто облаками. Ночью был дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: В этот день почитается память святых Прова, Тараха и Андроника. В прежние времена в этот день наши предки наблюдали за звездами и гадали по ним о погоде и урожае. Яркие звезды обещали мороз; тусклые - оттепель; сильное мерцание звезд синими оттенками - снег и перемену погоды; а если звезды пылали - быть ветрам и сухому году.",dnepr
298,Четверг,26,октября,07:15,17:32,+4°,+1°,22.5°, 1930,-6.2°, 1969 ,"  На протяжении всего дня погода в Днепре была пасмурной. Дождь со снегом, который начался во второй половине дня, к вечеру сменился на дождь.  "," Народный прогноз погоды: 26 октября отмечается день памяти святого Карпа. В прежние времена этот день называли банное обиходье. На полке протопленной бани настаивали в молоке целебные травы. В этот день внимательно слушали петуха. Если петух запевал раньше девяти часов вечера, назавтра ожидали дождь.",dnepr
299,Пятница,27,октября,07:17,17:30,+10°,+5°,29.2°, 1898,-7.0°, 1912 ,"  Весь день в Днепре было облачно. Ночной дождь закончился еще до наступления утра. День прошел без осадков, а вечером дождь начался снова.  "," Народный прогноз погоды: 27 октября почитается память преподобной Параскевы Сербской. В народе ее называли Грязнухой, и считалась она бабьей заступницей. Как правило, погода на Параскеву была неустойчива: «На Грязнуху не бывает сухо». Если было сыро и грязно на дворе, то считалось, что до настоящей зимы остается 4 недели.",dnepr
300,Суббота,28,октября,07:18,17:28,+11°,+7°,27.4°, 1898,-9.6°, 1912 ,  С утра и до самого вечера небо в Днепре было скрыто за облаками. Дождь шел весь день и не прекратился до самого вечера.  ," Народный прогноз погоды: В этот день почитается память преподобного Евфимия Нового, Солунского. Наши предки приметили, с какого числа в октябре пойдёт снег, с того числа весна откроется в апреле. И еще говорили: «Ефимий холодом корни трав и деревьев с землёй смыкает, всякое насекомое в жухлой траве укрывает, сон навевает».",dnepr
301,Воскресенье,29,октября,07:20,17:26,+9°,+1°,21.9°, 1962,-13.6°, 1912 ,  В Днепре на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 29 октября отмечается день памяти святого Лонгина сотника. Наши предки в этот день обращали внимание на иней: если он долго на земле продержится, то в ближайшее время наступит сухая и солнечная погода, и будет потепление.",dnepr
302,Понедельник,30,октября,07:22,17:25,+8°,+4°,21.4°, 1932,-6.4°, 1997 ,"  В Днепре на протяжении всего дня стояла облачная погода. Ночью начался дождь, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 30 октября почитается память святого пророка Осии, который имел дар возвещать бедствия. В это время заканчивался летний путь и начинался зимний: «На пророка Осию колесо прощается с осью» - телегу в сарай ставили, сани на свет вытаскивали. А погоду предсказывали по кукушке: если она кукует на сухом дереве, то скоро будет мороз.",dnepr
303,Вторник,31,октября,07:23,17:23,+4°,+2°,21.9°, 1938,-6.0°, 1956 ,"  Весь день в Днепре было облачно. С утра шел дождь, который закончился только ближе к вечеру.  "," Народный прогноз погоды: В этот день почитается память святого апостола и евангелиста Луки. С этого дня свет быстро убывает. Долгота дня не превышает 9 часов. Наши предки 31 октября заглядывали в колодцы, чтобы узнать погоду на ближайшее время: перед морозом вода в колодцах и реках поднимается, перед дождем – опускается.",dnepr
304,Среда,1,ноября,07:25,17:21,+3°,+1°,23.6°, 1932,-9.6°, 1956 ,  С утра и до самого вечера небо в Днепре было скрыто за облаками. Ночью и утром шел дождь со снегом. Днем осадков не наблюдалось. Вечером был дождь.  ," Народный прогноз погоды: 11 января Церковь чтит память 14 тысяч Вифлеемских младенцев. В старину в этот день было принято в сумерках отдыхать на печи и полатях, рассказывая детям сказки и загадывая загадки. Молодежь проводила время на посиделках. Наши предки в этот день следили за ветром и облаками: если ветер дул с севера, а небо при этом было безоблачным, то следовало ожидать мороза.",dnepr
305,Четверг,2,ноября,07:26,17:20,+8°,+3°,19.5°, 1932,-11.4°, 1979 ,"  Весь день в Днепре было облачно. На протяжении всего дня шел дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: 21 января почитается память Емилиана, исповедника. Раньше метели и бураны в этот день были обычным явлением, о чём говорит и пословица: «Емельян, накрути буран». Следили в этот день в основном за ветром: если на Емельяна подует с юга — лето будет грозным, а если день выдастся ясным, то следует ожидать засушливого лета.",dnepr
306,Пятница,3,ноября,07:28,17:18,+10°,+6°,23.4°, 1896,-12.9°, 1979 ,  В Днепре облачная погода продержалась весь день. Ночной дождь к утру закончился. Во второй половине дня он возобновился и шел до позднего вечера.  , Народный прогноз погоды: В этот день почитается память преподобного Илариона Великого. В народе говорили: «В ноябре мороз приосанивается». Наши предки приметили: если 3 ноября стоит ясная безоблачная погода — это признак скорого быстрого понижения температуры.,dnepr
307,Суббота,4,ноября,07:29,17:17,+10°,+5°,16.9°, 1915,-12.6°, 1979 ,  В Днепре на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 4 ноября отмечается праздник Казанской иконы Божией Матери. Этот день считался очень удачным для свадеб. Происходит перелом погоды. Если на Казанскую день начнется туманом — оттепели быть, а если ясный день — жди похолодания. Если «небо заплачет, то следом за дождем и зима придет».",dnepr
308,Воскресенье,5,ноября,07:31,17:15,+9°,+5°,19.7°, 1933,-13.7°, 1956 ,  На протяжении всего дня небо в Днепре было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 5 ноября почитается память святого апостола Иакова. В старину у крестьян была традиция раскидывать куски Казанского (вчерашнего) пирога по полю, чтобы зимние птицы «прилетели к полю и своими голосами успокоили землю». Если на Якова выпадала снежная крупа или град, то считалось, что на Матренин день (22 ноября) зима на ноги встанет.",dnepr
309,Понедельник,6,ноября,07:33,17:14,+6°,+3°,17.7°, 1930,-14.3°, 1907 ,  В Днепре солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Арефы и отмечается день иконы Божией Матери «Всех скорбящих радость». В прежние времена с этого дня девицы собирались прясть и загадывали на суженого. Ночью 6 ноября может выпасть первый прочный снег. В старину приметили, если грибов уродилось мало — зима будет снежная и суровая.",dnepr
310,Вторник,7,ноября,07:34,17:12,+7°,+5°,22.4°, 1910,-12.0°, 1908 ,  На протяжении всего дня погода в Днепре была пасмурной. С середины дня и до его окончания шел мелкий дождь.  ," Народный прогноз погоды: 7 ноября почитается память святых Маркиана и Мартирия. Наши предки обратили внимание на то, что утром этого дня «или дождем заливает, или снегом заметает», так же был возможен и туман. В прежние времена говорили, что «в ноябре рассвет с сумерками среди дня встречаются».",dnepr
311,Среда,8,ноября,07:36,17:11,+7°,+6°,19.0°, 1927,-10.8°, 1908 ,  Облачная погода продержалась в Днепре до самого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Димитрия Солунского. Если на Дмитрия тепло, то и всей зиме быть с мокрыми теплинами. Если «Дмитрий на снегу — весна будет поздняя». Хорошая же погода в этот день предвещала раннюю весну. А если на Дмитрия была багряная заря, стоило ожидать ветра.",dnepr
312,Четверг,9,ноября,07:37,17:10,+5°,+4°,18.2°, 1952,-11.6°, 1956 ,"  Весь день в Днепре было облачно. На протяжении всего дня шел мелкий дождь, который вечером стал сильнее.  "," Народный прогноз погоды: 9 ноября отмечается день памяти преподобного Нестора Летописца Печерского. С этого времени начинает по ночам замерзать вода. В старину говорили: «Сядет осень на бугор, обоймет колени — упадет в ее подол последний лист осенний». Наши предки приметили, если у зайца шерсть побелела — зима близко.",dnepr
313,Пятница,10,ноября,07:39,17:08,+5°,+4°,20.4°, 1927,-13.4°, 1897 ,  В Днепре облачная погода продержалась весь день. Утром был мелкий дождь. День и вечер прошли без осадков.  ," Народный прогноз погоды: 10 ноября почитается память святой Параскевы Пятницы. В этот день начинали мять, трепать и готовить лен для пряжи. Погоду в этот день предсказывали, как ни странно, комары: если 10 ноября их ещё можно было увидеть, то зима обещала быть мягкой.",dnepr
314,Суббота,11,ноября,07:40,17:07,+7°,+4°,20.7°, 1927,-15.0°, 1993 ,"  Весь день в Днепре было облачно. Утром начался мелкий дождь, который закончился еще в первой половине дня. В остальное время осадков не наблюдалось.  "," Народный прогноз погоды: В этот день почитается память святой преподобной Анастасии Римляныни и преподобного Аврамия затворника. Охотники верили: «Если волки стаями бродят по полям, то жди больших несчастий: эпидемий, голода или войны». Если 11 ноября «небо заплачет, то следом за дождем и зима придет».",dnepr
315,Воскресенье,12,ноября,07:42,17:06,+11°,+8°,18.6°, 1945,-17.2°, 1908 ,"  В Днепре на протяжении всего дня стояла облачная погода. Ночью и утром осадков не наблюдалось. Днем пошел дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: 12 ноября отмечается день памяти святого Зиновия, епископа Егейского. Этот день считался птичьим праздником и назывался Зиновий-синичник. Птицы и предсказывали погоду: если синицы массово появлялись около домов — жди больших холодов. Если синичка свистит, то день будет ясный. А если синицы утром пищат, то к ночи мороз ударит.",dnepr
316,Понедельник,13,ноября,07:43,17:04,+10°,+1°,18.6°, 1917,-13.1°, 1988 ,"  С самого утра небо в Днепре покрылось облаками, которые не покинули его до позднего вечера. Без осадков.  "," Народный прогноз погоды: 13 ноября почитается память апостолов от 70-ти: Стахия, Амплия, Урвана, Наркисса, Апеллия и Аристовула. В старину в этот день отмечали Юровую, праздник рыбаков. В народе говорили: «Хороший рыбак должен по клеву знать, что рыбу сазаном звать». Наши предки в этот день прислушивались к снегирю: если он свистит — скоро зима будет.",dnepr
317,Вторник,14,ноября,07:45,17:03,+16°,+5°,15.8°, 1950,-14.8°, 1908 ,  С утра и до самого вечера небо в Днепре было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память бессребренников и чудотворцев Космы и Дамиана Ассийских. 14 ноября считался началом зимы и первых морозов: «Кузьма-Демьян — кузнец, кует лед на земле и на воде». Если на Кузьму дороги развезет грязью, не стоит ждать мороза до самого декабря. А если в этот день выпадет снег, то будущая весна будет с большим разливом.",dnepr
318,Среда,15,ноября,07:46,17:02,+4°,-1°,16.5°, 1950,-19.0°, 1908 ,"  В Днепре до самого вечера держалась пасмурная погода, и лишь под конец дня небо очистилось от облаков. Без осадков.  "," Народный прогноз погоды: 15 ноября отмечается день памяти святых Акиндина и Пигасия. В народе говорили: «Акиндин разжигает овин, Пегасий солнце гасит» — световой день становился все короче. Если на Акиндина небо заплачет, то следом за дождем и зима придет. А если в этот день низкий туман, то зима мягкой будет. С этого дня и до 20 ноября происходит устойчивое промерзание почвы.",dnepr
319,Четверг,16,ноября,07:48,17:01,+6°,-3°,14.8°, 1930,-12.1°, 1908 ,  В Днепре на небе до позднего вечера не было ни облачка. Без осадков.  ," Народный прогноз погоды: 16 ноября почитается память святого Акепсима, Иосифа пресвитера и Аифала диакона. В прежние времена приметили, что с этого дня начинался ледостав. Если листопад к этому времени полностью закончится, надо ожидать крутой зимы. У рыбаков была своя примета: если на Акепсима первая рыба сорвётся с крючка, то улов будет неважным.",dnepr
320,Пятница,17,ноября,07:49,17:00,+7°,-2°,15.7°, 1963,-14.9°, 1965 ,"  Небо днем затянуло облаками, и вечером погода оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Иоанникия Великого. В этот день опасаясь нечистой силы, люди старались никуда из дому не выходить. Наши предки приметили, если 17 ноября снега надует, то в следующем году хлеба прибудет. Также обращали внимание на уток: если их много оставалось зимовать, зима ожидалась теплой.",dnepr
321,Суббота,18,ноября,07:51,16:59,+6°,+1°,15.7°, 1947,-15.6°, 1902 ,"  С утра и до самого вечера небо в Днепре было скрыто за облаками. Ночной дождь к утру закончился. Первая половина дня прошла без осадков, а вечером начался мелкий дождь.  "," Народный прогноз погоды: 18 ноября отмечается день памяти святых Галактиона и Епистимии. В прежние времена в этот день девушки молились о женихах и умоляли Всевышнего послать им хорошего мужа. В этот день прогноз погоды определяли так: если стелется туман — будет тепло, а если иней на деревьях, надо готовится к морозу. С этого времени начинают менять шубки зайцы-беляки, белки, ласки.",dnepr
322,Воскресенье,19,ноября,07:52,16:58,+5°,+1°,17.7°, 1966,-16.1°, 1993 ,  В Днепре солнце в этот день редко показывалось из-за облаков. Ночной мелкий дождь к утру затих. Днем и вечером он шел снова с большей силой.  ," Народный прогноз погоды: 19 ноября почитается память святителя Павла и Варлаама Хутынского. Cнег в этот день обещает снежную зиму, которая особенно хороша для озимых. В прежние времена говорили: «Если лед на реке становится грудами, то и хлеба будут груды, а гладко — так и хлеба будет гладко». В первой трети ноября, около Михайлова дня (21 ноября), нередко бывает возврат тепла: задождит, затуманит, и пойдут оттепели.",dnepr
323,Понедельник,20,ноября,07:54,16:57,+5°,+1°,16.9°, 1926,-15.3°, 1993 ,"  В Днепре солнце в этот день редко показывалось из-за облаков. Утром начался сильный дождь, который закончился только ближе к вечеру.  "," Народный прогноз погоды: 20 ноября почитается память святого Феодота Корчемника. В народе святого называли Федот-ледостав, и говорили: «Святой Федот лед ведет». В этот день наблюдается устойчивое промерзание почвы, нередко земля покрывается первым снегом, замерзают водоемы.",dnepr
324,Вторник,21,ноября,07:55,16:56,+2°,0°,17.7°, 1926,-11.3°, 1935 ,  В Днепре солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 21 ноября отмечается Собор Архистратига Михаила и прочих Небесных Сил бесплотных. Михайлов день считается рубежной датой — с этого дня «зима встает на ноги». В народе приметили, если в этот день появлялся иней, то ждали больших снегов; если день начинался туманом, ждали оттепели; а ясная погода в этот день говорила о грядущей морозной зиме.",dnepr
