,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
271,Пятница,29,сентября,06:18,18:07,+13°,+2°,29.3°, 1975,-3.9°, 1986 ,"  День в Луганске был облачным, но вечером погода прояснилась. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святой Евфимии Всехвальной. Если в этот день на дворе можно увидеть много тенетника, а скворцы не спешат отлетать – осень будет сухой и ""протяжливой"". Чем теплее и суше будет на Евфимию, тем позднее наступит зима, а сильных холодов можно не бояться.",lugansk
272,Суббота,30,сентября,06:19,18:05,+11°,+2°,31.1°, 1999,-7.2°, 1916 ,"  Облака в Луганске уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Без осадков.  "," Народный прогноз погоды: 30 сентября отмечается день памяти святых Веры, Надежды, Любови и их матери Софии. Люди в этот день наблюдали за журавлями: если они полетят, то на Покров (14 октября) будет мороз, а нет, то зима будет позднее. С этого времени уже могут быть первые заморозки в воздухе ниже 2 градусов мороза. В этот день может быть как дождливая и холодная погода, так и ясная, солнечная.",lugansk
273,Воскресенье,1,октября,06:21,18:02,+12°,+5°,28.0°, 1991,-2.8°, 1970 ,  Весь день в Луганске было облачно. Без осадков.  ," Народный прогноз погоды: 1 октября почитается память мученицы Ариадны. В народе этот день назывался Арина Шиповница, журавлиный лет. Если на Арину журавли полетят, то на Покров (14 октября) будет первый мороз; если нет, то до Артемьева дня (2 ноября) не будет ни одного мороза - «слякоть простоит». Какая погода на 1 октября, такая будет и на 1 апреля.",lugansk
274,Понедельник,2,октября,06:22,18:00,+11°,+1°,31.2°, 1999,-2.9°, 1976 ,"  Начиная с самого утра и до позднего вечера, погода в Луганске оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память мучеников Трофима, Савватия и Зосимы Пустынника. Со 2 октября проходили Трофимовские вечерки - выбор женихов. ""На Трофима не проходит счастье мимо: куда Трофим, туда и оно за ним"". В этот день бывал и первый снегопад. Если к этому дню лист с березы и дуба опал не чисто - надо ждать суровую зиму.",lugansk
275,Вторник,3,октября,06:24,17:58,+11°,+5°,30.7°, 1999,-2.4°, 1983 ,"  Хмурое утро сменилось в Луганске ясным днем, и безоблачным небо оставалось до глубокого вечера. Без осадков.  "," Народный прогноз погоды: 3 октября отмечается день святого Евстафия Плакиды. В народе этот день назывался Астафьевы ветры или Астафий Ветряк. День, как правило, бывал ветренный, и по ветру судили о погоде: если ветер северный - близко стужа; южный ветер - к теплу; западный - к мокроте, дождям, а восточный - к ясной погоде.",lugansk
276,Среда,4,октября,06:25,17:56,+14°,-1°,29.6°, 1999,-3.8°, 1965 ,"  Первая половина дня в Луганске была ясной, а после обеда появились облака, которые продержались весь вечер. Без осадков.  "," Народный прогноз погоды: 4 октября почитается память святого апостола Кондрата. Погода в этот день имеет огромное значение, поскольку какой погода бывала в этот день - такой она останется и в следующие четыре недели, то есть весь октябрь. Однако ясная погода в этот день в сочетании с северо-восточным ветром обещает и холодную зиму.",lugansk
277,Четверг,5,октября,06:26,17:54,+15°,+3°,28.7°, 1999,-5.6°, 1979 ,"  На протяжении всего дня погода в Луганске была пасмурной. Днем пошел мелкий дождь, который усилился к вечеру.  "," Народный прогноз погоды: В этот день почитается память святого пророка Ионы и Фоки, епископа Синопийского. С давних времен этот день называется Фока Ветроградарь. О том, когда ожидать первого снега, наши предки судили по березовым листьям: если до этого дня лист с березы не опал полностью, снег ляжет поздно.",lugansk
278,Пятница,6,октября,06:28,17:52,+20°,+12°,29.1°, 1999,-4.3°, 1964 ,"  С утра и до самого вечера небо в Луганске было скрыто за облаками. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 6 октября отмечается Зачатие Пророка, Предтечи и Крестителя Господня Иоанна и почитается память святого Иннокентия, митрополита Московского. Иногда в этот день бывает тепло, но достаточно редко. Предстоящую зиму определяли так: если хорьки и куницы до срока меняют летний мех на зимний, то зима будет ранней.",lugansk
279,Суббота,7,октября,06:29,17:50,+18°,+11°,28.7°, 1999,-2.7°, 2004 ,"  На протяжении всего дня погода в Луганске была пасмурной. Ночью шел мелкий дождь, который усилился утром, но к середине дня прекратился.  "," Народный прогноз погоды: 7 октября почитается память святой Феклы. В народе день назывался Фекла Заревница. С этого дня ночи становятся все темнее, день убывает ""лошадиными шагами"". В этот день было принято собирать с огорода свеклу. Чтобы узнать предстоящую зиму, наблюдали за дубом: если на нем много желудей - к теплой зиме и ""хлебному"" лету.",lugansk
280,Воскресенье,8,октября,06:31,17:48,+23°,+9°,27.3°, 1999,-3.6°, 1949 ,  В Луганске облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: В этот день отмечается Преставление преподобного Сергия, игумена Радонежского. Наши предки приметили, если на Сергия первый снег выпадет, то зима установится на Михайла (21 ноября). А если хорошая погода в этот день, то стоять ей целых три недели.",lugansk
281,Понедельник,9,октября,06:32,17:46,+17°,+12°,25.9°, 1990,-6.1°, 1998 ,  Ясной погодой нас этот день не порадовал - в Луганске тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: 9 октября отмечается день памяти апостола Иоанна Богослова. В народе приметили, если на Богослова - снег, то зима ляжет на Михайлов день (21 ноября). Если дождь со снегом - с середины января и до середины февраля трижды стоит ждать сильных оттепелей. Если солнечно и тепло - июль будет дождливым и холодным.",lugansk
282,Вторник,10,октября,06:34,17:44,+17°,+7°,24.3°, 1994,-5.8°, 1958 ,"  В Луганске ясному утру пришел на смену пасмурный день, но к вечеру облака рассеялись. Без осадков.  "," Народный прогноз погоды: 10 октября почитается память преподобного Савватия Соловецкого, одного из зачинателей Соловецкого монастыря. Савватия в народе называли Пчеловодом, поскольку в этот день заканчивалась уборка ульев на зимовку. ""Пчелиная матка уносит ключики от лета в далёкие края"". Если на Савватия случится гром, то зима будет бесснежной, короткой и мягкой.",lugansk
283,Среда,11,октября,06:35,17:42,+15°,+4°,24.9°, 1997,-6.8°, 1947 ,"  В Луганске тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. Утром шел дождь, который к середине дня ослабел и через некоторое время закончился.  "," Народный прогноз погоды: 11 октября отмечается день памяти Ильи Муромца. В Англии существует поверье, будто бы именно в этот день дьявол плюёт на ягоды черники, а потому тот, кто их съест, будет осквернён. Погоду в этот день определяли по инею: если утром на дворе много инея - быть сухой, солнечной погоде.",lugansk
284,Четверг,12,октября,06:37,17:40,+14°,+7°,22.5°, 1993,-8.7°, 1949 ,"  На протяжении всего дня погода в Луганске была пасмурной. Ночь и утро прошли без осадков. Днем начался дождь, который к вечеру закончился.  "," Народный прогноз погоды: В этот день почитается память преподобного Кириака, отшельника. В народе этот день назывался Печальницей. 12 октября был возможен первый снегопад. Часто в этот день бывали сырые туманы. Погода этого дня предсказывала погоду на 2 марта: если день бывал солнечный, то можно было ожидать солнечного начала весны.",lugansk
285,Пятница,13,октября,06:38,17:38,+16°,+10°,26.5°, 1998,-7.7°, 1949 ,"  В Луганске на протяжении всего дня стояла облачная погода. Во второй половине дня пошел дождь, который продолжался до самого вечера.  "," Народный прогноз погоды: В этот день почитается память святого Михаила, первого митрополита Киевского. Крестьяне вытрушивали из своих постелей старую солому и жгли ее ""от призора недоброго глаза"" и для того, чтобы ""прибавить ходу зиме"". В этот день наблюдали за журавлями: если они уже отлетели, значит будет ранняя и холодная зима.",lugansk
286,Суббота,14,октября,06:40,17:36,+13°,+8°,29.4°, 1998,-7.0°, 1949 ,"  На протяжении всего дня погода в Луганске была пасмурной. Ночью был сильный дождь. Утром осадков не наблюдалось. Днем он пошел снова, но уже не так сильно, и к вечеру начал затихать.  "," Народный прогноз погоды: 14 октября отмечается праздник Покрова Пресвятой Богородицы. У наших предков была первая встреча зимы. На Покров особое внимание уделяли ветру: если в этот день ветер с востока или севера - зима будет холодной; с юга - будет теплой; с запада - к снежной зиме; а если ветер переменчивый, то и зима будет непостоянной.",lugansk
287,Воскресенье,15,октября,06:41,17:34,+11°,+7°,26.2°, 1993,-8.3°, 1992 ,"  С утра и до самого вечера небо в Луганске было скрыто за облаками. Мелкий дождь шел ночью, но еще до наступления утра закончился. После полудня он начался снова и вечером пошел сильнее.  ", Народный прогноз погоды: 15 октября почитается память святого Киприана. Ясное небо в этот день предвещает скорый мороз. А если на Киприана сильный дождь и ледяной ветер - зима будет студеной. В это время происходит ранний переход среднесуточной температуры воздуха через отметку в 0 градусов Цельсия.,lugansk
288,Понедельник,16,октября,06:43,17:32,+10°,+6°,25.6°," 1982, 1993",-6.5°, 1976 ,"  На протяжении всего дня погода в Луганске была пасмурной. Ночью прошел дождь, но уже к утру он закончился. Вся остальная часть дня прошла без осадков.  "," Народный прогноз погоды: В этот день почитается память святого Дионисия Ареопагита, епископа Афинского. В народе день называли Денисы Позимские или Хлебник. Наши предки считали, что первый снег за сорок дней до зимы выпадает, и в прежние времена в этот день на самом деле нередко бывал первый снег.",lugansk
289,Вторник,17,октября,06:44,17:30,+13°,+5°,23.1°, 1991,-9.0°, 1977 ,"  Весь день в Луганске было облачно. Утро и день прошли без осадков, только ближе к вечеру начался мелкий дождь.  "," Народный прогноз погоды: 17 октября отмечается день памяти святого Иерофея, епископа Афинского. В народе говорили: «С Ерофея холода сильнее». С этого времени усиливаются холода. Люди заметили: чем раньше выпадет первый снег, тем позже утвердится в своих правах зима, а ранняя зима чаще всего наступает, если долго не было первого снега.",lugansk
290,Среда,18,октября,06:46,17:28,+17°,+7°,21.6°, 1973,-9.2°, 1949 ,  В Луганске на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 18 октября почитается память святой Харитины. В народе этот день называли ""Харитины - первые холстины"". С этого дня ткали холсты и катали шерсть на валенки. Заметно убывает световой день: «Отстал от ночи день - запнулся валенком за пень». Если первый снег упал на мокрую землю - останется, а на сухую - скоро опять сойдёт.",lugansk
291,Четверг,19,октября,06:47,17:27,+19°,+10°,23.3°, 1955,-12.5°, 1949 ,"  Начиная с самого утра и до позднего вечера, погода в Луганске оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого апостола Фомы. Начинаются холодные ветры: ""Надевай теплое платье с Фомы"". К этому дню выявлялись излишки хлебных запасов: ""Фома ломит закрома, все бери задарма"". Если первый снег выпадет сухой на Фому, лето хорошим будет, а если в этот день нет ветра, можно ждать скорого похолодания.",lugansk
292,Пятница,20,октября,06:49,17:25,+18°,+10°,22.9°, 1991,-9.3°, 1949 ,"  В Луганске солнце в этот день редко показывалось из-за облаков. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 20 октября отмечается день памяти святого Сергия. В народе этот день называли Сергий Зимний или Зазимки, и говорили: ""Сергий зиму начинает"". Если снег выпадет, когда деревья еще не сбросили листву, то он скоро растает. Если земля в этот день снегом покроется, то к Матрене (22 ноября) зима ""встанет на ноги"".",lugansk
293,Суббота,21,октября,06:50,17:23,+11°,+7°,25.7°, 1991,-6.5°, 1965 ,"  В Луганске солнце в этот день редко показывалось из-за облаков. Ночью был дождь, который утром ослабел. Днем на какое-то время он прекратился, а вечером пошел снова, но уже сильнее.  "," Народный прогноз погоды: 21 октября почитается память преподобного Трифона, архимандрита Вятского, и преподобной Пелагеи. В народе этот день называли Ознобицы, и говорили: «С Трифона, Пелагеи все холоднее». Издавна день 21 октября считался в народной метеорологии днем похолодания. Погодные приметы советуют серьезно отнестись к подготовке к зиме.",lugansk
294,Воскресенье,22,октября,06:52,17:21,+7°,+4°,27.0°, 1991,-11.0°, 1994 ,  Облачная погода продержалась в Луганске до самого вечера. Сильный дождь шел ночью и утром. Днем он ослабел и к вечеру закончился.  ," Народный прогноз погоды: В этот день почитается память апостола Иакова Алфеева. В народе святого называли Яков Древопилец, поскольку в это время шла активная заготовка дров. В этот день часто бывал снег: ""Яков, брат Божий, крупицу (снежную) пошлёт"". Люди в этот вечер следили за луной: если она в кругах - следующее лето будет сухим.",lugansk
295,Понедельник,23,октября,06:53,17:19,+6°,-2°,22.8°, 1970,-6.1°, 1994 ,"  Весь день небо в Луганске было ясным, но вечером погода сменилась на облачную. Без осадков.  "," Народный прогноз погоды: 23 октября отмечается день памяти преподобного Амвросия Оптинского. В этот день наши предки наблюдали за месяцем - его рога погоду предсказывали: «рога месяца указывают в ту сторону, откуда быть ветрам». Если рога на север - быть скорой зиме и снег ляжет посуху; на юг - скорой зимы не жди, будет слякоть до Казанской (4 ноября).",lugansk
296,Вторник,24,октября,06:55,17:17,+6°,0°,23.6°, 1974,-7.1°, 1995 ,  На протяжении всего дня небо в Луганске было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 24 октября почитается память апостола Филиппа, апостола от семидесяти. Если в этот день утром выпадал снег, можно было ожидать студеную зиму. Наши предки говорили: ""Кичига и ворочь (лопасть водяного колеса) спорят. Крестьяне на мельницу молоть зерно возят"" - с этого времени начиналась заготовка муки.",lugansk
297,Среда,25,октября,06:57,17:16,+4°,+1°,21.8°, 1949,-6.8°, 1969 ,"  Облачная погода продержалась в Луганске до самого вечера. Вечером сильный дождь, который шел почти весь день, закончился.  "," Народный прогноз погоды: В этот день почитается память святых Прова, Тараха и Андроника. В прежние времена в этот день наши предки наблюдали за звездами и гадали по ним о погоде и урожае. Яркие звезды обещали мороз; тусклые - оттепель; сильное мерцание звезд синими оттенками - снег и перемену погоды; а если звезды пылали - быть ветрам и сухому году.",lugansk
298,Четверг,26,октября,06:58,17:14,+4°,0°,21.8°, 2004,-12.4°, 1965 ,"  На протяжении всего дня погода в Луганске была пасмурной. Утро и день прошли без осадков, только ближе к вечеру начался дождь со снегом.  "," Народный прогноз погоды: 26 октября отмечается день памяти святого Карпа. В прежние времена этот день называли банное обиходье. На полке протопленной бани настаивали в молоке целебные травы. В этот день внимательно слушали петуха. Если петух запевал раньше девяти часов вечера, назавтра ожидали дождь.",lugansk
299,Пятница,27,октября,07:00,17:12,+10°,+1°,19.1°," 1966, 1989",-7.4°, 1968 ,"  На протяжении всего дня небо в Луганске было покрыто облаками. Ночью начался дождь, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 27 октября почитается память преподобной Параскевы Сербской. В народе ее называли Грязнухой, и считалась она бабьей заступницей. Как правило, погода на Параскеву была неустойчива: «На Грязнуху не бывает сухо». Если было сыро и грязно на дворе, то считалось, что до настоящей зимы остается 4 недели.",lugansk
300,Суббота,28,октября,07:01,17:10,+11°,+8°,22.3°, 1966,-11.6°, 1988 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Сильный дождь шел весь день и не прекратился до самого вечера.  ," Народный прогноз погоды: В этот день почитается память преподобного Евфимия Нового, Солунского. Наши предки приметили, с какого числа в октябре пойдёт снег, с того числа весна откроется в апреле. И еще говорили: «Ефимий холодом корни трав и деревьев с землёй смыкает, всякое насекомое в жухлой траве укрывает, сон навевает».",lugansk
301,Воскресенье,29,октября,07:03,17:09,+10°,+6°,18.6°, 1948,-16.3°, 1912 ,"  В Луганске солнце в этот день редко показывалось из-за облаков. Утром продолжился ночной мелкий дождь, но ближе к полудню он закончился.  "," Народный прогноз погоды: 29 октября отмечается день памяти святого Лонгина сотника. Наши предки в этот день обращали внимание на иней: если он долго на земле продержится, то в ближайшее время наступит сухая и солнечная погода, и будет потепление.",lugansk
302,Понедельник,30,октября,07:04,17:07,+10°,+4°,19.6°, 1948,-7.1°, 1968 ,"  С утра и до самого вечера небо в Луганске было скрыто за облаками. Мелкий дождь шел почти весь день. Утром он усилился, но к вечеру постепенно затих.  "," Народный прогноз погоды: 30 октября почитается память святого пророка Осии, который имел дар возвещать бедствия. В это время заканчивался летний путь и начинался зимний: «На пророка Осию колесо прощается с осью» - телегу в сарай ставили, сани на свет вытаскивали. А погоду предсказывали по кукушке: если она кукует на сухом дереве, то скоро будет мороз.",lugansk
303,Вторник,31,октября,07:06,17:05,+6°,+4°,20.6°, 1960,-13.2°, 1951 ,  На протяжении всего дня небо в Луганске было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого апостола и евангелиста Луки. С этого дня свет быстро убывает. Долгота дня не превышает 9 часов. Наши предки 31 октября заглядывали в колодцы, чтобы узнать погоду на ближайшее время: перед морозом вода в колодцах и реках поднимается, перед дождем – опускается.",lugansk
304,Среда,1,ноября,07:08,17:04,+4°,+2°,22.8°, 1938,-12.6°, 1949 ,  В Луганске облачная погода продержалась весь день. Днем прошел мелкий дождь со снегом. Вечером осадков не наблюдалось.  ," Народный прогноз погоды: 1 ноября отмечается день памяти святого Садока, епископа Персидского. Издавна первый день ноября считался проводами осени, встречей зимы и отмечался повсюду. Если в этот день будет холодно и пойдет снег, то весна будет поздняя и холодная, а если сегодня случится оттепель — в следующем году весна будет теплой и ранней.",lugansk
305,Четверг,2,ноября,07:09,17:02,+7°,+1°,18.7°, 1994,-13.0°, 1975 ,"  Весь день в Луганске было облачно. Весь день шел дождь, который к вечеру ослабел.  "," Народный прогноз погоды: 21 января почитается память Емилиана, исповедника. Раньше метели и бураны в этот день были обычным явлением, о чём говорит и пословица: «Емельян, накрути буран». Следили в этот день в основном за ветром: если на Емельяна подует с юга — лето будет грозным, а если день выдастся ясным, то следует ожидать засушливого лета.",lugansk
306,Пятница,3,ноября,07:11,17:01,+12°,+7°,21.3°, 1985,-15.6°, 1979 ,"  В Луганске облачная погода продержалась весь день. Утром начался дождь, который закончился только ближе к вечеру.  ", Народный прогноз погоды: В этот день почитается память преподобного Илариона Великого. В народе говорили: «В ноябре мороз приосанивается». Наши предки приметили: если 3 ноября стоит ясная безоблачная погода — это признак скорого быстрого понижения температуры.,lugansk
307,Суббота,4,ноября,07:12,16:59,+10°,+7°,18.4°, 1995,-14.4°, 1956 ,"  На протяжении всего дня погода в Луганске была пасмурной. Дождь начался еще до рассвета, но к середине дня прекратился.  "," Народный прогноз погоды: 4 ноября отмечается праздник Казанской иконы Божией Матери. Этот день считался очень удачным для свадеб. Происходит перелом погоды. Если на Казанскую день начнется туманом — оттепели быть, а если ясный день — жди похолодания. Если «небо заплачет, то следом за дождем и зима придет».",lugansk
308,Воскресенье,5,ноября,07:14,16:58,+7°,+3°,21.1°, 1998,-19.0°, 1956 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 5 ноября почитается память святого апостола Иакова. В старину у крестьян была традиция раскидывать куски Казанского (вчерашнего) пирога по полю, чтобы зимние птицы «прилетели к полю и своими голосами успокоили землю». Если на Якова выпадала снежная крупа или град, то считалось, что на Матренин день (22 ноября) зима на ноги встанет.",lugansk
309,Понедельник,6,ноября,07:15,16:56,+6°,+2°,17.5°, 1990,-11.0°, 1975 ,  На протяжении всего дня погода в Луганске была пасмурной. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Арефы и отмечается день иконы Божией Матери «Всех скорбящих радость». В прежние времена с этого дня девицы собирались прясть и загадывали на суженого. Ночью 6 ноября может выпасть первый прочный снег. В старину приметили, если грибов уродилось мало — зима будет снежная и суровая.",lugansk
310,Вторник,7,ноября,07:17,16:55,+7°,+4°,16.1°, 1950,-11.9°, 1994 ,  С утра и до самого вечера небо в Луганске было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: 7 ноября почитается память святых Маркиана и Мартирия. Наши предки обратили внимание на то, что утром этого дня «или дождем заливает, или снегом заметает», так же был возможен и туман. В прежние времена говорили, что «в ноябре рассвет с сумерками среди дня встречаются».",lugansk
311,Среда,8,ноября,07:19,16:53,+7°,+5°,16.9°, 1963,-12.2°, 1953 ,  В Луганске облачная погода продержалась весь день. Вечером был мелкий дождь.  ," Народный прогноз погоды: В этот день почитается память святого Димитрия Солунского. Если на Дмитрия тепло, то и всей зиме быть с мокрыми теплинами. Если «Дмитрий на снегу — весна будет поздняя». Хорошая же погода в этот день предвещала раннюю весну. А если на Дмитрия была багряная заря, стоило ожидать ветра.",lugansk
312,Четверг,9,ноября,07:20,16:52,+4°,+3°,19.0°, 1997,-14.4°, 1956 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 9 ноября отмечается день памяти преподобного Нестора Летописца Печерского. С этого времени начинает по ночам замерзать вода. В старину говорили: «Сядет осень на бугор, обоймет колени — упадет в ее подол последний лист осенний». Наши предки приметили, если у зайца шерсть побелела — зима близко.",lugansk
313,Пятница,10,ноября,07:22,16:50,+4°,+2°,21.0°, 1997,-15.5°, 1956 ,  В Луганске солнце в этот день редко показывалось из-за облаков. Без осадков.  ," Народный прогноз погоды: 10 ноября почитается память святой Параскевы Пятницы. В этот день начинали мять, трепать и готовить лен для пряжи. Погоду в этот день предсказывали, как ни странно, комары: если 10 ноября их ещё можно было увидеть, то зима обещала быть мягкой.",lugansk
314,Суббота,11,ноября,07:23,16:49,+7°,+4°,17.3°, 1979,-15.5°, 1956 ,  Весь день в Луганске было облачно. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святой преподобной Анастасии Римляныни и преподобного Аврамия затворника. Охотники верили: «Если волки стаями бродят по полям, то жди больших несчастий: эпидемий, голода или войны». Если 11 ноября «небо заплачет, то следом за дождем и зима придет».",lugansk
315,Воскресенье,12,ноября,07:25,16:48,+11°,+4°,16.3°, 1960,-12.7°, 1993 ,"  В Луганске облачная погода продержалась весь день. Весь день прошел без осадков, только вечером начался мелкий дождь.  "," Народный прогноз погоды: 12 ноября отмечается день памяти святого Зиновия, епископа Егейского. Этот день считался птичьим праздником и назывался Зиновий-синичник. Птицы и предсказывали погоду: если синицы массово появлялись около домов — жди больших холодов. Если синичка свистит, то день будет ясный. А если синицы утром пищат, то к ночи мороз ударит.",lugansk
316,Понедельник,13,ноября,07:26,16:47,+10°,+6°,14.5°, 1954,-14.4°, 1993 ,  В Луганске облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 13 ноября почитается память апостолов от 70-ти: Стахия, Амплия, Урвана, Наркисса, Апеллия и Аристовула. В старину в этот день отмечали Юровую, праздник рыбаков. В народе говорили: «Хороший рыбак должен по клеву знать, что рыбу сазаном звать». Наши предки в этот день прислушивались к снегирю: если он свистит — скоро зима будет.",lugansk
317,Вторник,14,ноября,07:28,16:45,+14°,+7°,16.2°, 1950,-18.1°, 1993 ,"  Начиная с самого утра и до позднего вечера, погода в Луганске оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В этот день почитается память бессребренников и чудотворцев Космы и Дамиана Ассийских. 14 ноября считался началом зимы и первых морозов: «Кузьма-Демьян — кузнец, кует лед на земле и на воде». Если на Кузьму дороги развезет грязью, не стоит ждать мороза до самого декабря. А если в этот день выпадет снег, то будущая весна будет с большим разливом.",lugansk
318,Среда,15,ноября,07:29,16:44,+7°,+2°,16.3°, 1954,-12.8°, 1993 ,  На протяжении всего дня погода в Луганске была пасмурной. Без осадков.  ," Народный прогноз погоды: 15 ноября отмечается день памяти святых Акиндина и Пигасия. В народе говорили: «Акиндин разжигает овин, Пегасий солнце гасит» — световой день становился все короче. Если на Акиндина небо заплачет, то следом за дождем и зима придет. А если в этот день низкий туман, то зима мягкой будет. С этого дня и до 20 ноября происходит устойчивое промерзание почвы.",lugansk
319,Четверг,16,ноября,07:31,16:43,+5°,0°,16.3°, 1950,-15.1°, 1993 ,  В Луганске ясное утро и погожий день плавно перетекли в пасмурный вечер. Без осадков.  ," Народный прогноз погоды: 16 ноября почитается память святого Акепсима, Иосифа пресвитера и Аифала диакона. В прежние времена приметили, что с этого дня начинался ледостав. Если листопад к этому времени полностью закончится, надо ожидать крутой зимы. У рыбаков была своя примета: если на Акепсима первая рыба сорвётся с крючка, то улов будет неважным.",lugansk
320,Пятница,17,ноября,07:32,16:42,+5°,-3°,15.0°, 2002,-13.7°, 1993 ,"  Небо в Луганске днем затянули облака, которые продержались до вечера и уже никуда не исчезли. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Иоанникия Великого. В этот день опасаясь нечистой силы, люди старались никуда из дому не выходить. Наши предки приметили, если 17 ноября снега надует, то в следующем году хлеба прибудет. Также обращали внимание на уток: если их много оставалось зимовать, зима ожидалась теплой.",lugansk
