,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory
275,Вторник,03,октября,06:43,18:15,+12°,-1°,28.4°, 1991,-3.5°, 1993 ,"  Уже утром небо в Сумах затянуло облаками, которые так и не исчезли до конца дня. Без осадков.  "," Народный прогноз погоды: 3 октября отмечается день святого Евстафия Плакиды. В народе этот день назывался Астафьевы ветры или Астафий Ветряк. День, как правило, бывал ветренный, и по ветру судили о погоде: если ветер северный - близко стужа; южный ветер - к теплу; западный - к мокроте, дождям, а восточный - к ясной погоде."
276,Среда,04,октября,06:45,18:13,+13°,+3°,27.9°, 1999,-3.4°, 1979 ,"  С утра и до самого вечера небо в Сумах было скрыто за облаками. Весь день прошел без осадков, только вечером начался дождь.  "," Народный прогноз погоды: 4 октября почитается память святого апостола Кондрата. Погода в этот день имеет огромное значение, поскольку какой погода бывала в этот день - такой она останется и в следующие четыре недели, то есть весь октябрь. Однако ясная погода в этот день в сочетании с северо-восточным ветром обещает и холодную зиму."
277,Четверг,05,октября,06:46,18:11,+11°,+9°,26.8°, 1999,-3.5°, 2002 ,"  Весь день в Сумах было облачно. Днем начался дождь, но он закончился до наступления вечера.  "," Народный прогноз погоды: В этот день почитается память святого пророка Ионы и Фоки, епископа Синопийского. С давних времен этот день называется Фока Ветроградарь. О том, когда ожидать первого снега, наши предки судили по березовым листьям: если до этого дня лист с березы не опал полностью, снег ляжет поздно."
278,Пятница,06,октября,06:48,18:08,+13°,+9°,27.3°, 1999,-1.6°," 1949, 1959 ","  На протяжении всего дня небо в Сумах было покрыто облаками. Вечером дождь, который шел почти весь день, прекратился.  "," Народный прогноз погоды: 6 октября отмечается Зачатие Пророка, Предтечи и Крестителя Господня Иоанна и почитается память святого Иннокентия, митрополита Московского. Иногда в этот день бывает тепло, но достаточно редко. Предстоящую зиму определяли так: если хорьки и куницы до срока меняют летний мех на зимний, то зима будет ранней."
279,Суббота,07,октября,06:50,18:06,+13°,+6°,22.8°, 1966,-3.7°, 1986 ,  В Сумах на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: 7 октября почитается память святой Феклы. В народе день назывался Фекла Заревница. С этого дня ночи становятся все темнее, день убывает ""лошадиными шагами"". В этот день было принято собирать с огорода свеклу. Чтобы узнать предстоящую зиму, наблюдали за дубом: если на нем много желудей - к теплой зиме и ""хлебному"" лету."
280,Воскресенье,08,октября,06:51,18:04,+12°,+8°,23.4°, 1974,-5.8°, 1949 ,"  Весь день в Сумах было облачно. Ночью и утром осадков не наблюдалось. Днем пошел дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: В этот день отмечается Преставление преподобного Сергия, игумена Радонежского. Наши предки приметили, если на Сергия первый снег выпадет, то зима установится на Михайла (21 ноября). А если хорошая погода в этот день, то стоять ей целых три недели."
281,Понедельник,09,октября,06:53,18:02,+14°,+8°,22.1°, 1944,-3.1°," 1951, 1959 ","  В Сумах на протяжении всего дня стояла облачная погода. Первая половина дня прошла без осадков. После обеда начался дождь, но он закончился еще до наступления вечера.  "," Народный прогноз погоды: 9 октября отмечается день памяти апостола Иоанна Богослова. В народе приметили, если на Богослова - снег, то зима ляжет на Михайлов день (21 ноября). Если дождь со снегом - с середины января и до середины февраля трижды стоит ждать сильных оттепелей. Если солнечно и тепло - июль будет дождливым и холодным."
282,Вторник,10,октября,06:54,18:00,+11°,+1°,22.2°, 1997,-5.7°, 1959 ,"  Днем в Сумах было облачно, но к вечеру небо очистилось от туч и оставалось ясным до завершения дня. Без осадков.  "," Народный прогноз погоды: 10 октября почитается память преподобного Савватия Соловецкого, одного из зачинателей Соловецкого монастыря. Савватия в народе называли Пчеловодом, поскольку в этот день заканчивалась уборка ульев на зимовку. ""Пчелиная матка уносит ключики от лета в далёкие края"". Если на Савватия случится гром, то зима будет бесснежной, короткой и мягкой."
283,Среда,11,октября,06:56,17:58,+13°,+2°,21.5°, 1997,-9.1°, 1949 ,"  Небо в Сумах днем затянули облака, которые продержались до вечера и уже никуда не исчезли. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 11 октября отмечается день памяти Ильи Муромца. В Англии существует поверье, будто бы именно в этот день дьявол плюёт на ягоды черники, а потому тот, кто их съест, будет осквернён. Погоду в этот день определяли по инею: если утром на дворе много инея - быть сухой, солнечной погоде."
284,Четверг,12,октября,06:58,17:56,+12°,+9°,19.0°, 1960,-5.2°, 1949 ,"  Весь день в Сумах было облачно. Ночной дождь закончился еще до наступления утра. День прошел без осадков, а вечером дождь начался снова.  "," Народный прогноз погоды: В этот день почитается память преподобного Кириака, отшельника. В народе этот день назывался Печальницей. 12 октября был возможен первый снегопад. Часто в этот день бывали сырые туманы. Погода этого дня предсказывала погоду на 2 марта: если день бывал солнечный, то можно было ожидать солнечного начала весны."
285,Пятница,13,октября,06:59,17:53,+13°,+8°,21.0°, 1966,-6.2°, 1949 ,"  Весь день в Сумах было облачно. Ночью прошел мелкий дождь и закончился еще до наступления утра. Во второй половине дня он начался снова, но вскоре прекратился.  "," Народный прогноз погоды: В этот день почитается память святого Михаила, первого митрополита Киевского. Крестьяне вытрушивали из своих постелей старую солому и жгли ее ""от призора недоброго глаза"" и для того, чтобы ""прибавить ходу зиме"". В этот день наблюдали за журавлями: если они уже отлетели, значит будет ранняя и холодная зима."
286,Суббота,14,октября,07:01,17:51,+10°,+7°,20.1°, 1974,-5.3°, 1962 ,"  В Сумах облачная погода продержалась весь день. С утра шел дождь, который закончился только ближе к вечеру.  "," Народный прогноз погоды: 14 октября отмечается праздник Покрова Пресвятой Богородицы. У наших предков была первая встреча зимы. На Покров особое внимание уделяли ветру: если в этот день ветер с востока или севера - зима будет холодной; с юга - будет теплой; с запада - к снежной зиме; а если ветер переменчивый, то и зима будет непостоянной."
287,Воскресенье,15,октября,07:03,17:49,+13°,+5°,21.9°, 1993,-3.2°, 1976 ,"  На протяжении всего дня небо в Сумах было покрыто облаками. Ночью и утром осадков не наблюдалось. Днем пошел мелкий дождь, который ближе к вечеру закончился.  ", Народный прогноз погоды: 15 октября почитается память святого Киприана. Ясное небо в этот день предвещает скорый мороз. А если на Киприана сильный дождь и ледяной ветер - зима будет студеной. В это время происходит ранний переход среднесуточной температуры воздуха через отметку в 0 градусов Цельсия.
288,Понедельник,16,октября,07:04,17:47,+12°,+7°,20.2°, 1993,-7.0°, 1976 ,"  Уже утром небо в Сумах затянуло облаками, которые так и не исчезли до конца дня. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святого Дионисия Ареопагита, епископа Афинского. В народе день называли Денисы Позимские или Хлебник. Наши предки считали, что первый снег за сорок дней до зимы выпадает, и в прежние времена в этот день на самом деле нередко бывал первый снег."
289,Вторник,17,октября,07:06,17:45,+16°,+8°,18.2°," 1990, 2008",-8.0°, 1976 ,  В Сумах облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 17 октября отмечается день памяти святого Иерофея, епископа Афинского. В народе говорили: «С Ерофея холода сильнее». С этого времени усиливаются холода. Люди заметили: чем раньше выпадет первый снег, тем позже утвердится в своих правах зима, а ранняя зима чаще всего наступает, если долго не было первого снега."
290,Среда,18,октября,07:08,17:43,+18°,+5°,22.6°, 1967,-8.0°, 1949 ,"  Утром облака в Сумах рассеялись, а днем снова собрались, но к вечеру освободили небо от своего присутсвия уже окончательно. Без осадков.  "," Народный прогноз погоды: 18 октября почитается память святой Харитины. В народе этот день называли ""Харитины - первые холстины"". С этого дня ткали холсты и катали шерсть на валенки. Заметно убывает световой день: «Отстал от ночи день - запнулся валенком за пень». Если первый снег упал на мокрую землю - останется, а на сухую - скоро опять сойдёт."
291,Четверг,19,октября,07:09,17:41,+14°,+9°,17.3°, 1967,-9.9°, 1949 ,  В Сумах тучи заняли свое место под солнцем еще утром и не оставили его до глубокого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого апостола Фомы. Начинаются холодные ветры: ""Надевай теплое платье с Фомы"". К этому дню выявлялись излишки хлебных запасов: ""Фома ломит закрома, все бери задарма"". Если первый снег выпадет сухой на Фому, лето хорошим будет, а если в этот день нет ветра, можно ждать скорого похолодания."
292,Пятница,20,октября,07:11,17:39,+11°,+6°,20.0°, 1966,-8.8°, 1949 ,  На протяжении всего дня небо в Сумах было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 20 октября отмечается день памяти святого Сергия. В народе этот день называли Сергий Зимний или Зазимки, и говорили: ""Сергий зиму начинает"". Если снег выпадет, когда деревья еще не сбросили листву, то он скоро растает. Если земля в этот день снегом покроется, то к Матрене (22 ноября) зима ""встанет на ноги""."
293,Суббота,21,октября,07:13,17:37,+8°,+1°,18.8°, 1944,-6.2°, 1976 ,  Ясной погодой нас этот день не порадовал - в Сумах тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: 21 октября почитается память преподобного Трифона, архимандрита Вятского, и преподобной Пелагеи. В народе этот день называли Ознобицы, и говорили: «С Трифона, Пелагеи все холоднее». Издавна день 21 октября считался в народной метеорологии днем похолодания. Погодные приметы советуют серьезно отнестись к подготовке к зиме."
294,Воскресенье,22,октября,07:14,17:35,+6°,+2°,18.4°, 1944,-7.4°, 1994 ,"  В Сумах все время стояла облачная погода, днем облака ненадолго рассеялись, но вечером снова собрались. Ночью пошел дождь, но ближе к утру он закончился. До завершения дня осадков больше не наблюдалось.  "," Народный прогноз погоды: В этот день почитается память апостола Иакова Алфеева. В народе святого называли Яков Древопилец, поскольку в это время шла активная заготовка дров. В этот день часто бывал снег: ""Яков, брат Божий, крупицу (снежную) пошлёт"". Люди в этот вечер следили за луной: если она в кругах - следующее лето будет сухим."
295,Понедельник,23,октября,07:16,17:33,+5°,-5°,19.0°, 1989,-5.3°, 1990 ,"  С самого утра небо в Сумах покрылось облаками, которые продержались до конца дня. Без осадков.  "," Народный прогноз погоды: 23 октября отмечается день памяти преподобного Амвросия Оптинского. В этот день наши предки наблюдали за месяцем - его рога погоду предсказывали: «рога месяца указывают в ту сторону, откуда быть ветрам». Если рога на север - быть скорой зиме и снег ляжет посуху; на юг - скорой зимы не жди, будет слякоть до Казанской (4 ноября)."
296,Вторник,24,октября,07:18,17:31,+4°,+1°,16.1°, 1949,-6.5°, 1959 ,  На протяжении всего дня погода в Сумах была пасмурной. Без осадков.  ," Народный прогноз погоды: 24 октября почитается память апостола Филиппа, апостола от семидесяти. Если в этот день утром выпадал снег, можно было ожидать студеную зиму. Наши предки говорили: ""Кичига и ворочь (лопасть водяного колеса) спорят. Крестьяне на мельницу молоть зерно возят"" - с этого времени начиналась заготовка муки."
297,Среда,25,октября,07:19,17:29,+3°,-1°,16.9°, 1964,-8.9°, 1969 ,"  В Сумах на протяжении дня стояла пасмурная погода, утром было небольшое прояснение, но безоблачным небо оставалось недолго. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святых Прова, Тараха и Андроника. В прежние времена в этот день наши предки наблюдали за звездами и гадали по ним о погоде и урожае. Яркие звезды обещали мороз; тусклые - оттепель; сильное мерцание звезд синими оттенками - снег и перемену погоды; а если звезды пылали - быть ветрам и сухому году."
298,Четверг,26,октября,07:21,17:27,+2°,0°,19.3°, 2004,-8.2°, 1969 ,"  Облачная погода продержалась в Сумах до самого вечера. С самого утра шел дождь со снегом, под вечер его сменил мелкий дождь.  "," Народный прогноз погоды: 26 октября отмечается день памяти святого Карпа. В прежние времена этот день называли банное обиходье. На полке протопленной бани настаивали в молоке целебные травы. В этот день внимательно слушали петуха. Если петух запевал раньше девяти часов вечера, назавтра ожидали дождь."
299,Пятница,27,октября,07:23,17:25,+9°,+4°,19.9°, 1945,-8.5°, 1988 ,"  На протяжении всего дня небо в Сумах было покрыто облаками. Ночью прошел мелкий дождь, но уже к утру он закончился. Вся остальная часть дня прошла без осадков.  "," Народный прогноз погоды: 27 октября почитается память преподобной Параскевы Сербской. В народе ее называли Грязнухой, и считалась она бабьей заступницей. Как правило, погода на Параскеву была неустойчива: «На Грязнуху не бывает сухо». Если было сыро и грязно на дворе, то считалось, что до настоящей зимы остается 4 недели."
300,Суббота,28,октября,07:25,17:23,+8°,+5°,17.2°, 1966,-6.7°, 1951 ,"  С утра и до самого вечера небо в Сумах было скрыто за облаками. Начиная с середины дня шел мелкий дождь, который к вечеру стал сильнее.  "," Народный прогноз погоды: В этот день почитается память преподобного Евфимия Нового, Солунского. Наши предки приметили, с какого числа в октябре пойдёт снег, с того числа весна откроется в апреле. И еще говорили: «Ефимий холодом корни трав и деревьев с землёй смыкает, всякое насекомое в жухлой траве укрывает, сон навевает»."
301,Воскресенье,29,октября,07:26,17:22,+7°,+3°,17.5°, 1967,-8.8°, 1976 ,"  С утра и до самого вечера небо в Сумах было скрыто за облаками. Ночной дождь закончился еще до наступления утра. День прошел без осадков, а вечером дождь начался снова.  "," Народный прогноз погоды: 29 октября отмечается день памяти святого Лонгина сотника. Наши предки в этот день обращали внимание на иней: если он долго на земле продержится, то в ближайшее время наступит сухая и солнечная погода, и будет потепление."
302,Понедельник,30,октября,07:28,17:20,+6°,+3°,15.5°, 1960,-8.2°, 1976 ,  На протяжении всего дня небо в Сумах было покрыто облаками. С утра и до позднего вечера шел дождь.  ," Народный прогноз погоды: 30 октября почитается память святого пророка Осии, который имел дар возвещать бедствия. В это время заканчивался летний путь и начинался зимний: «На пророка Осию колесо прощается с осью» - телегу в сарай ставили, сани на свет вытаскивали. А погоду предсказывали по кукушке: если она кукует на сухом дереве, то скоро будет мороз."
303,Среда,01,ноября,07:31,17:16,+1°,-1°,17.7°, 1967,-14.2°, 1979 ,"  Облачная погода продержалась в Сумах до самого вечера. Утром начался дождь со снегом, который вскоре прекратился. Вечером пошел снег.  "," Народный прогноз погоды: 1 ноября отмечается день памяти святого Садока, епископа Персидского. Издавна первый день ноября считался проводами осени, встречей зимы и отмечался повсюду. Если в этот день будет холодно и пойдет снег, то весна будет поздняя и холодная, а если сегодня случится оттепель — в следующем году весна будет теплой и ранней."
304,Среда,01,ноября,07:31,17:16,+1°,-1°,17.7°, 1967,-14.2°, 1979 ,"  В Сумах на протяжении всего дня стояла облачная погода. Утром прошел дождь со снегом, вечером - снег.  "," Народный прогноз погоды: 1 ноября отмечается день памяти святого Садока, епископа Персидского. Издавна первый день ноября считался проводами осени, встречей зимы и отмечался повсюду. Если в этот день будет холодно и пойдет снег, то весна будет поздняя и холодная, а если сегодня случится оттепель — в следующем году весна будет теплой и ранней."
305,Четверг,02,ноября,07:33,17:14,+7°,0°,14.1°, 1962,-16.3°, 1979 ,"  В Сумах облачная погода продержалась весь день. Утром шел дождь. После полудня он ослабел, но продолжал идти до позднего вечера.  "," Народный прогноз погоды: 2 ноября почитается память святого Артемия. Главными предсказателями погоды в этот день были опадающие листья. Если первый снег лег на сухую землю до того, как деревья полностью сбросили листья, то снег скоро сойдет; пока лист с вишневых деревьев не опадет, сколько бы снегу ни выпало, зима не наступит."
306,Пятница,03,ноября,07:35,17:13,+9°,+8°,14.8°, 1967,-16.9°, 1979 ,"  Облачная погода продержалась в Сумах до самого вечера. Днем пошел дождь, который до наступления вечера прекратился.  "," Народный прогноз погоды: 31 января почитается память святителей Афанасия и Кирилла. Этот день называли «Афанасий-ломонос», поскольку стояли лютые Афанасьевские морозы: «Ломонос морозит нос», «Пришел Афанасий Ломонос — береги щеки и нос». Если в этот день был пурпурный закат, то к утру ожидали большого снегопада, мороза и ветра. Погоду предсказывали и вороны: если они летали стаями, надо было готовится к сильным морозам."
307,Суббота,04,ноября,07:37,17:11,+8°,+5°,16.0°, 1967,-14.6°, 1956 ,"  В Сумах солнце в этот день редко показывалось из-за облаков. Ночью начался мелкий дождь, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 4 ноября отмечается праздник Казанской иконы Божией Матери. Этот день считался очень удачным для свадеб. Происходит перелом погоды. Если на Казанскую день начнется туманом — оттепели быть, а если ясный день — жди похолодания. Если «небо заплачет, то следом за дождем и зима придет»."
308,Воскресенье,05,ноября,07:38,17:09,+6°,+4°,14.7°, 1967,-14.0°, 1956 ,"  Облачная погода продержалась в Сумах до самого вечера. Ночью был мелкий дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 5 ноября почитается память святого апостола Иакова. В старину у крестьян была традиция раскидывать куски Казанского (вчерашнего) пирога по полю, чтобы зимние птицы «прилетели к полю и своими голосами успокоили землю». Если на Якова выпадала снежная крупа или град, то считалось, что на Матренин день (22 ноября) зима на ноги встанет."
309,Понедельник,06,ноября,07:40,17:08,+4°,+1°,12.6°, 2005,-11.1°, 1980 ,  С утра и до самого вечера небо в Сумах было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Арефы и отмечается день иконы Божией Матери «Всех скорбящих радость». В прежние времена с этого дня девицы собирались прясть и загадывали на суженого. Ночью 6 ноября может выпасть первый прочный снег. В старину приметили, если грибов уродилось мало — зима будет снежная и суровая."
310,Вторник,07,ноября,07:42,17:06,+3°,+1°,12.8°, 1950,-8.5°, 1994 ,  На протяжении всего дня небо в Сумах было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 7 ноября почитается память святых Маркиана и Мартирия. Наши предки обратили внимание на то, что утром этого дня «или дождем заливает, или снегом заметает», так же был возможен и туман. В прежние времена говорили, что «в ноябре рассвет с сумерками среди дня встречаются»."
311,Среда,08,ноября,07:43,17:05,+3°,+1°,13.3°, 1997,-11.3°, 1953 ,  В Сумах облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: В этот день почитается память святого Димитрия Солунского. Если на Дмитрия тепло, то и всей зиме быть с мокрыми теплинами. Если «Дмитрий на снегу — весна будет поздняя». Хорошая же погода в этот день предвещала раннюю весну. А если на Дмитрия была багряная заря, стоило ожидать ветра."
312,Четверг,09,ноября,07:45,17:03,+3°,+2°,15.6°, 1997,-13.6°, 1953 ,  На протяжении всего дня небо в Сумах было покрыто облаками. Утром пошел мелкий дождь и закончился в середине дня. Больше осадков не наблюдалось.  ," Народный прогноз погоды: 9 ноября отмечается день памяти преподобного Нестора Летописца Печерского. С этого времени начинает по ночам замерзать вода. В старину говорили: «Сядет осень на бугор, обоймет колени — упадет в ее подол последний лист осенний». Наши предки приметили, если у зайца шерсть побелела — зима близко."
313,Пятница,10,ноября,07:47,17:02,+4°,+2°,11.9°, 2001,-14.8°, 1993 ,  Весь день в Сумах было облачно. Без осадков.  ," Народный прогноз погоды: 10 ноября почитается память святой Параскевы Пятницы. В этот день начинали мять, трепать и готовить лен для пряжи. Погоду в этот день предсказывали, как ни странно, комары: если 10 ноября их ещё можно было увидеть, то зима обещала быть мягкой."
314,Суббота,11,ноября,07:49,17:00,+5°,+4°,13.3°, 1944,-16.3°, 1993 ,"  С утра и до самого вечера небо в Сумах было скрыто за облаками. Весь день шел сильный дождь, который днем усилился, но к вечеру начал ослабевать.  "," Народный прогноз погоды: В этот день почитается память святой преподобной Анастасии Римляныни и преподобного Аврамия затворника. Охотники верили: «Если волки стаями бродят по полям, то жди больших несчастий: эпидемий, голода или войны». Если 11 ноября «небо заплачет, то следом за дождем и зима придет»."
315,Воскресенье,12,ноября,07:50,16:59,+6°,+2°,11.8°," 1973, 2008",-17.0°, 1993 ,  В Сумах на протяжении всего дня стояла облачная погода. Дождь шел весь день и не прекратился до самого вечера.  ," Народный прогноз погоды: 12 ноября отмечается день памяти святого Зиновия, епископа Егейского. Этот день считался птичьим праздником и назывался Зиновий-синичник. Птицы и предсказывали погоду: если синицы массово появлялись около домов — жди больших холодов. Если синичка свистит, то день будет ясный. А если синицы утром пищат, то к ночи мороз ударит."
316,Понедельник,13,ноября,07:52,16:57,+5°,0°,11.7°, 1977,-15.2°, 1993 ,  Облачная погода продержалась в Сумах до самого вечера. Вечером был мелкий дождь.  ," Народный прогноз погоды: 13 ноября почитается память апостолов от 70-ти: Стахия, Амплия, Урвана, Наркисса, Апеллия и Аристовула. В старину в этот день отмечали Юровую, праздник рыбаков. В народе говорили: «Хороший рыбак должен по клеву знать, что рыбу сазаном звать». Наши предки в этот день прислушивались к снегирю: если он свистит — скоро зима будет."
317,Вторник,14,ноября,07:54,16:56,+10°,+3°,11.3°, 2004,-13.2°, 1984 ,  В Сумах на протяжении всего дня стояла облачная погода. Без осадков.  ," Народный прогноз погоды: В этот день почитается память бессребренников и чудотворцев Космы и Дамиана Ассийских. 14 ноября считался началом зимы и первых морозов: «Кузьма-Демьян — кузнец, кует лед на земле и на воде». Если на Кузьму дороги развезет грязью, не стоит ждать мороза до самого декабря. А если в этот день выпадет снег, то будущая весна будет с большим разливом."
318,Среда,15,ноября,07:55,16:55,+5°,0°,11.1°, 1977,-12.9°, 1975 ,"  Несмотря на то, что в Сумах на протяжении дня погода была пасмурной, вечером все же произошло прояснение. Без осадков.  "," Народный прогноз погоды: 15 ноября отмечается день памяти святых Акиндина и Пигасия. В народе говорили: «Акиндин разжигает овин, Пегасий солнце гасит» — световой день становился все короче. Если на Акиндина небо заплачет, то следом за дождем и зима придет. А если в этот день низкий туман, то зима мягкой будет. С этого дня и до 20 ноября происходит устойчивое промерзание почвы."
319,Четверг,16,ноября,07:57,16:53,+5°,-1°,12.0°, 1950,-14.3°, 1993 ,  В Сумах облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 16 ноября почитается память святого Акепсима, Иосифа пресвитера и Аифала диакона. В прежние времена приметили, что с этого дня начинался ледостав. Если листопад к этому времени полностью закончится, надо ожидать крутой зимы. У рыбаков была своя примета: если на Акепсима первая рыба сорвётся с крючка, то улов будет неважным."
320,Пятница,17,ноября,07:59,16:52,+5°,-2°,14.8°, 1963,-17.7°, 1965 ,"  Утром в Сумах стояла ясная погода, но днем небо скрылось за облакамии, которые не исчезли до позднего вечера. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Иоанникия Великого. В этот день опасаясь нечистой силы, люди старались никуда из дому не выходить. Наши предки приметили, если 17 ноября снега надует, то в следующем году хлеба прибудет. Также обращали внимание на уток: если их много оставалось зимовать, зима ожидалась теплой."
321,Суббота,18,ноября,08:00,16:51,+3°,+2°,13.5°, 2002,-17.3°, 1965 ,"  На протяжении всего дня погода в Сумах была пасмурной. Ночь и утро прошли без осадков. Днем начался дождь, который к вечеру закончился.  "," Народный прогноз погоды: 18 ноября отмечается день памяти святых Галактиона и Епистимии. В прежние времена в этот день девушки молились о женихах и умоляли Всевышнего послать им хорошего мужа. В этот день прогноз погоды определяли так: если стелется туман — будет тепло, а если иней на деревьях, надо готовится к морозу. С этого времени начинают менять шубки зайцы-беляки, белки, ласки."
322,Воскресенье,19,ноября,08:02,16:50,+2°,+1°,13.4°, 2002,-22.8°, 1965 ,"  В Сумах на протяжении всего дня стояла облачная погода. Ночью и утром осадков не наблюдалось. Днем пошел мелкий дождь, который ближе к вечеру закончился.  "," Народный прогноз погоды: 19 ноября почитается память святителя Павла и Варлаама Хутынского. Cнег в этот день обещает снежную зиму, которая особенно хороша для озимых. В прежние времена говорили: «Если лед на реке становится грудами, то и хлеба будут груды, а гладко — так и хлеба будет гладко». В первой трети ноября, около Михайлова дня (21 ноября), нередко бывает возврат тепла: задождит, затуманит, и пойдут оттепели."
323,Понедельник,20,ноября,08:03,16:49,+4°,+2°,10.9°, 1978,-18.6°, 1993 ,  В Сумах на протяжении всего дня стояла облачная погода. С утра и до позднего вечера шел мелкий дождь.  ," Народный прогноз погоды: 20 ноября почитается память святого Феодота Корчемника. В народе святого называли Федот-ледостав, и говорили: «Святой Федот лед ведет». В этот день наблюдается устойчивое промерзание почвы, нередко земля покрывается первым снегом, замерзают водоемы."
324,Вторник,21,ноября,08:05,16:48,+1°,-2°,12.4°, 1996,-16.1°, 1993 ,  В Сумах облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 21 ноября отмечается Собор Архистратига Михаила и прочих Небесных Сил бесплотных. Михайлов день считается рубежной датой — с этого дня «зима встает на ноги». В народе приметили, если в этот день появлялся иней, то ждали больших снегов; если день начинался туманом, ждали оттепели; а ясная погода в этот день говорила о грядущей морозной зиме."
